Company_Name,Category,Address,Url,latitude,longtitude
JP Amandeep Hospital,Hospital,"MVHX+FQM, Channi Himat, Jammu, Jammu and Kashmir 180015",https://www.google.co.kr/maps/place/JP+Amandeep+Hospital/data=!4m5!3m4!1s0x391e9d4742f06945:0x1daaff35fcf89499!8m2!3d32.6787061!4d74.8994161?authuser=0&hl=en&rclk=1,32.6787061,74.8994161
Nagar Hospital,Hospital,"Lambi Gali, Udhampur, Jammu and Kashmir 182101",https://www.google.co.kr/maps/place/Nagar+Hospital/data=!4m5!3m4!1s0x391dd2955cd36153:0x9ce6452229c1bf2a!8m2!3d32.9232974!4d75.1324403?authuser=0&hl=en&rclk=1,32.9232974,75.1324403
166 Military Hospital,Military hospital,"MRWR+2GW, Raipur Satwari, Jammu, Jammu and Kashmir 180003",https://www.google.co.kr/maps/place/166+Military+Hospital/data=!4m5!3m4!1s0x391e84ce65c44d41:0xd7d75491d6313b79!8m2!3d32.6951007!4d74.8413348?authuser=0&hl=en&rclk=1,32.6951007,74.8413348
Government District Hospital Kishtwar,Hospital,"8Q89+2QV, Kishtwar, Jammu and Kashmir 182204",https://www.google.co.kr/maps/place/Government+District+Hospital+Kishtwar/data=!4m5!3m4!1s0x391d0b2451cd86d7:0xa469ca70e0cbde40!8m2!3d33.3151243!4d75.7694114?authuser=0&hl=en&rclk=1,33.3151243,75.7694114
Yudhvir Nursing Home,Hospital,"Manda, B.C Rd, Jammu, Jammu and Kashmir 180005",https://www.google.co.kr/maps/place/Yudhvir+Nursing+Home/data=!4m5!3m4!1s0x391e85bd560bc5af:0xa1b6566ac4c0c95a!8m2!3d32.7482535!4d74.8673278?authuser=0&hl=en&rclk=1,32.7482535,74.8673278
District Hospital Ramban,Hospital,"NH 1A, Upper Bazar, Ramban, Jammu and Kashmir 182144",https://www.google.co.kr/maps/place/District+Hospital+Ramban/data=!4m5!3m4!1s0x391dc222e4d407a9:0xfd7c041927faf3d7!8m2!3d33.2420569!4d75.2392611?authuser=0&hl=en&rclk=1,33.2420569,75.2392611
Jawahar Lal Nehru Memorial Hospital,Government hospital,"Rainawari, Srinagar, Jammu and Kashmir 190003",https://www.google.co.kr/maps/place/Jawahar+Lal+Nehru+Memorial+Hospital/data=!4m5!3m4!1s0x38e1857a20737157:0x1bfa4f1b686c5bd0!8m2!3d34.0977591!4d74.821652?authuser=0&hl=en&rclk=1,34.0977591,74.821652
Super Speciality Hospital,Government hospital,"Jammu and Kashmir, Shireen Bagh, Srinagar",https://www.google.co.kr/maps/place/Super+Speciality+Hospital/data=!4m5!3m4!1s0x38e1855ed466b7ad:0xb83bac72f4b39b5c!8m2!3d34.0884582!4d74.7982783?authuser=0&hl=en&rclk=1,34.0884582,74.7982783
Shreya Bhat Mission Hospital,Hospital,"QRFG+W9C, Barnai, Durga Nagar, Jammu, Jammu and Kashmir 181205",https://www.google.co.kr/maps/place/Shreya+Bhat+Mission+Hospital/data=!4m5!3m4!1s0x391e85d55fdb7f43:0x9e73de4b314cd21e!8m2!3d32.7748176!4d74.8258907?authuser=0&hl=en&rclk=1,32.7748176,74.8258907
Government Bone & Joint Hospital,Government hospital,"Barzulla, Ram Bagh, Srinagar, Jammu and Kashmir 190005",https://www.google.co.kr/maps/place/Government+Bone+%26+Joint+Hospital/data=!4m5!3m4!1s0x38e18fcf50000003:0xfe56a37c9e5855f5!8m2!3d34.0474947!4d74.8058633?authuser=0&hl=en&rclk=1,34.0474947,74.8058633
