Company_Name,Category,Address,Url,Latitude,Longitude,State
Bawngkawn,Hospital,"Ramhlun N Rd, Chaltlang, Aizawl, Mizoram 796012, India",https://www.google.co.kr/maps/place/Bawngkawn/data=!4m5!3m4!1s0x374deb36c80d8b67:0xafb600f910d13fae!8m2!3d23.7469333!4d92.7226617?authuser=0&hl=en&rclk=1,23.7469333,92.7226617,Mizoram
Blessino Nursing Home,Hospital,"PPC2+XXF, Maubawk, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Blessino+Nursing+Home/data=!4m5!3m4!1s0x374d94a6b132d453:0xf797d881a401918f!8m2!3d23.7224423!4d92.7024262?authuser=0&hl=en&rclk=1,23.7224423,92.7024262,Mizoram
HOPE HOSPITAL,Hospital,"Chanmari, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/HOPE+HOSPITAL/data=!4m5!3m4!1s0x374d40d3b20aebcd:0x8124103940437f26!8m2!3d22.8869115!4d92.7441173?authuser=0&hl=en&rclk=1,22.8869115,92.7441173,Mizoram
AYUSH BUILDING,Hospital,"F8H6+V97, Vengsang, Champhai, Mizoram 796321, India",https://www.google.co.kr/maps/place/AYUSH+BUILDING/data=!4m5!3m4!1s0x374c5ba5219baf0b:0x5af44743bbf79c1e!8m2!3d23.4796629!4d93.3109312?authuser=0&hl=en&rclk=1,23.4796629,93.3109312,Mizoram
Hospital,Hospital,"QMFG+C6X, Aizawl, Mizoram 796009, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x374decedaf6b6e81:0xd9b3a9e335d8be8!8m2!3d23.7736009!4d92.6756212?authuser=0&hl=en&rclk=1,23.7736009,92.6756212,Mizoram
Khawzawl CHC,Hospital,"Hermon Rd, Khawzawl, Mizoram 796310, India",https://www.google.co.kr/maps/place/Khawzawl+CHC/data=!4m5!3m4!1s0x374c51f01abda98d:0x54f24162657c129f!8m2!3d23.5032747!4d93.1964534?authuser=0&hl=en&rclk=1,23.5032747,93.1964534,Mizoram
MIMER,Hospital,"JPFH+MC8, Falkawn, Mizoram 796005, India",https://www.google.co.kr/maps/place/MIMER/data=!4m5!3m4!1s0x374d974e75370629:0x135033f6a0bff94!8m2!3d23.6241737!4d92.7285827?authuser=0&hl=en&rclk=1,23.6241737,92.7285827,Mizoram
John William Hospital,Hospital,"chanmari III,, Lunglei, Mizoram, India",https://www.google.co.kr/maps/place/John+William+Hospital/data=!4m5!3m4!1s0x374d5f5d7373a0f7:0x339a14a293c825f0!8m2!3d22.9093031!4d92.468209?authuser=0&hl=en&rclk=1,22.9093031,92.468209,Mizoram
Urban Primary Health Centre,Hospital,"Aizawl,, I.T.I Veng, Aizawl, Mizoram 796005, India",https://www.google.co.kr/maps/place/Urban+Primary+Health+Centre/data=!4m5!3m4!1s0x374d94dc19f030d5:0x5c4e24d45ecce6a9!8m2!3d23.7202574!4d92.7326178?authuser=0&hl=en&rclk=1,23.7202574,92.7326178,Mizoram
Rosewood Hospital,Hospital,"Saron Veng - Bungkawn Rd, Aizawl, Mizoram 796001, India",https://www.google.co.kr/maps/place/Rosewood+Hospital/data=!4m5!3m4!1s0x374d9577be655491:0xedc8204a110be7ed!8m2!3d23.7311476!4d92.717897?authuser=0&hl=en&rclk=1,23.7311476,92.717897,Mizoram
Civil Hospital,Hospital,"west, New Saiha- Saihatlangkawn Rd, Siaha, Mizoram 796901, India",https://www.google.co.kr/maps/place/Civil+Hospital/data=!4m5!3m4!1s0x30b2d1797fc99953:0xc1762c49a22425d3!8m2!3d22.4882688!4d92.9824863?authuser=0&hl=en&rclk=1,22.4882688,92.9824863,Mizoram
CHC,Hospital,"Aizawl - Lunglei Rd, Thenzawl, Mizoram 796181, India",https://www.google.co.kr/maps/place/CHC/data=!4m5!3m4!1s0x374d74b58f2dbff1:0xc1daf7589390d42!8m2!3d23.2892089!4d92.7714441?authuser=0&hl=en&rclk=1,23.2892089,92.7714441,Mizoram
Leprosy Hospital,Hospital,"Chanmari, Tlabung, Mizoram 796751, India",https://www.google.co.kr/maps/place/Leprosy+Hospital/data=!4m5!3m4!1s0x374d5f43f603436d:0x21604be0a3065af3!8m2!3d22.9045964!4d92.4743539?authuser=0&hl=en&rclk=1,22.9045964,92.4743539,Mizoram
"Sub- Centre, Chhiahtlang",Hospital,"Chhiahtlang, Serchhip, Mizoram 796181, India","https://www.google.co.kr/maps/place/Sub-+Centre,+Chhiahtlang/data=!4m5!3m4!1s0x374da0b8f5a48747:0xfb6ba84630f1a80f!8m2!3d23.3787267!4d92.8451129?authuser=0&hl=en&rclk=1",23.3787267,92.8451129,Mizoram
Public Health Centre,Hospital,"VR59+8WM, Zobawk, Lunglei, Mizoram 796701, India",https://www.google.co.kr/maps/place/Public+Health+Centre/data=!4m5!3m4!1s0x374d39f0973420d9:0xad0c6772a42dfc6f!8m2!3d22.858344!4d92.819809?authuser=0&hl=en&rclk=1,22.858344,92.819809,Mizoram
Aizawl District TB Centre,Hospital,"JPFH+V8J, Falkawn, Mizoram 796005, India",https://www.google.co.kr/maps/place/Aizawl+District+TB+Centre/data=!4m5!3m4!1s0x374d968d8a51dd51:0xecc98d46864b3a2b!8m2!3d23.6247005!4d92.7282619?authuser=0&hl=en&rclk=1,23.6247005,92.7282619,Mizoram
District Hospital,Hospital,"G53W+9G2, Khawzawl, Mizoram 796310, India",https://www.google.co.kr/maps/place/District+Hospital/data=!4m5!3m4!1s0x374c51deefe0c0d9:0x5e686b5440330398!8m2!3d23.503388!4d93.196251?authuser=0&hl=en&rclk=1,23.503388,93.196251,Mizoram
P H C SAIRANG,Hospital,"Sairang Rd, Sairang, Mizoram 796410, India",https://www.google.co.kr/maps/place/P+H+C+SAIRANG/data=!4m5!3m4!1s0x374dedb687d4620b:0x2ca1b3e0887f794e!8m2!3d23.811675!4d92.6551207?authuser=0&hl=en&rclk=1,23.811675,92.6551207,Mizoram
CHC HNAHTHIAL,Hospital,"XW6H+WJ8, Hnahthial, Mizoram 796571, India",https://www.google.co.kr/maps/place/CHC+HNAHTHIAL/data=!4m5!3m4!1s0x374d3d59f33b27f3:0x62defaa9fae72781!8m2!3d22.9622825!4d92.9290851?authuser=0&hl=en&rclk=1,22.9622825,92.9290851,Mizoram
