Convert Id,Lead ID,Company ID,Customer ID,Deal ID,Lead Creation Date,Converted Time,Converted By Id
zcrm_1920545000002841130,zcrm_1920545000002841090,zcrm_1920545000002841112,zcrm_1920545000002841114,zcrm_1920545000002841116,2017-10-04 18:42:42,2017-10-04 20:43:36,zcrm_1920545000001695001
zcrm_1920545000002864019,zcrm_1920545000002737001,zcrm_1920545000002864001,zcrm_1920545000002864003,zcrm_1920545000002864005,2017-09-26 00:28:34,2017-10-06 02:39:32,zcrm_1920545000001284001
zcrm_1920545000002918005,zcrm_1920545000002897031,zcrm_1920545000002918001,zcrm_1920545000002918003,,2017-10-09 14:35:48,2017-10-11 20:43:52,zcrm_1920545000000511027
zcrm_1920545000002927079,zcrm_1920545000002827129,zcrm_1920545000002927061,zcrm_1920545000002927063,zcrm_1920545000002927065,2017-10-03 14:41:50,2017-10-12 17:07:15,zcrm_1920545000000511027
zcrm_1920545000002938200,zcrm_1920545000002938176,zcrm_1920545000002938182,zcrm_1920545000002938184,zcrm_1920545000002938186,2017-10-13 18:52:03,2017-10-13 19:53:52,zcrm_1920545000002486001
zcrm_1920545000002945019,zcrm_1920545000002906015,zcrm_1920545000002945001,zcrm_1920545000002945003,zcrm_1920545000002945005,2017-10-11 09:28:32,2017-10-13 19:22:08,zcrm_1920545000000511027
zcrm_1920545000002945055,zcrm_1920545000002909003,zcrm_1920545000002945037,zcrm_1920545000002945039,zcrm_1920545000002945041,2017-10-11 13:01:15,2017-10-13 19:46:10,zcrm_1920545000000511027
zcrm_1920545000002954021,zcrm_1920545000002893001,zcrm_1920545000002954003,zcrm_1920545000002954005,zcrm_1920545000002954007,2017-10-09 11:29:45,2017-10-14 15:15:34,zcrm_1920545000000366006
zcrm_1920545000002966039,zcrm_1920545000002966013,zcrm_1920545000002966021,zcrm_1920545000002966023,,2017-10-16 14:15:59,2017-10-16 15:22:45,zcrm_1920545000002263009
zcrm_1920545000002966063,zcrm_1920545000002966047,zcrm_1920545000002966021,zcrm_1920545000002966023,zcrm_1920545000002966053,2017-10-16 14:27:56,2017-10-16 15:28:36,zcrm_1920545000002263009
zcrm_1920545000002966093,zcrm_1920545000002887009,zcrm_1920545000002966075,zcrm_1920545000002966077,zcrm_1920545000002966079,2017-10-08 13:31:38,2017-10-16 15:33:16,zcrm_1920545000002263009
zcrm_1920545000002966127,zcrm_1920545000002887001,zcrm_1920545000002966109,zcrm_1920545000002966111,zcrm_1920545000002966113,2017-10-08 13:30:08,2017-10-16 15:50:57,zcrm_1920545000002263009
zcrm_1920545000002966159,zcrm_1920545000002891013,zcrm_1920545000002966141,zcrm_1920545000002966143,zcrm_1920545000002966145,2017-10-08 14:08:33,2017-10-16 16:01:51,zcrm_1920545000002263009
zcrm_1920545000002968035,zcrm_1920545000002968001,zcrm_1920545000002968017,zcrm_1920545000002968019,zcrm_1920545000002968021,2017-10-16 16:54:54,2017-10-16 17:58:02,zcrm_1920545000001670001
zcrm_1920545000003035019,zcrm_1920545000002848017,zcrm_1920545000003035001,zcrm_1920545000003035003,zcrm_1920545000003035005,2017-10-06 02:45:15,2017-10-23 15:04:54,zcrm_1920545000001530001
zcrm_1920545000003046051,zcrm_1920545000002891083,zcrm_1920545000003046033,zcrm_1920545000003046035,zcrm_1920545000003046037,2017-10-09 22:17:14,2017-10-25 14:54:33,zcrm_1920545000001284001
zcrm_1920545000003051081,zcrm_1920545000003028001,zcrm_1920545000003051063,zcrm_1920545000003051065,zcrm_1920545000003051067,2017-10-23 05:03:16,2017-10-25 20:15:50,zcrm_1920545000000511027
zcrm_1920545000003065343,zcrm_1920545000003011001,zcrm_1920545000003065325,zcrm_1920545000003065327,zcrm_1920545000003065329,2017-10-18 22:16:46,2017-10-25 16:35:08,zcrm_1920545000001670001
zcrm_1920545000003072139,zcrm_1920545000003036063,zcrm_1920545000003072121,zcrm_1920545000003072123,zcrm_1920545000003072125,2017-10-23 18:18:02,2017-10-26 20:28:07,zcrm_1920545000000511027
zcrm_1920545000003084025,zcrm_1920545000003084001,zcrm_1920545000003084007,zcrm_1920545000003084009,zcrm_1920545000003084011,2017-10-26 18:55:59,2017-10-26 19:59:45,zcrm_1920545000002486001
zcrm_1920545000003089073,zcrm_1920545000002620098,zcrm_1920545000003089055,zcrm_1920545000003089057,zcrm_1920545000003089059,2017-09-18 18:38:40,2017-10-27 13:44:25,zcrm_1920545000000511027
zcrm_1920545000003115029,zcrm_1920545000003103001,zcrm_1920545000003115007,,zcrm_1920545000003115011,2017-10-27 23:20:02,2017-10-31 12:49:21,zcrm_1920545000000366006
zcrm_1920545000003117049,zcrm_1920545000003035047,zcrm_1920545000003117031,zcrm_1920545000003117033,zcrm_1920545000003117035,2017-10-24 10:09:41,2017-10-31 13:32:31,zcrm_1920545000001670001
zcrm_1920545000003118031,zcrm_1920545000002883074,,zcrm_1920545000003118025,zcrm_1920545000003118027,2017-10-09 22:10:00,2017-10-31 16:53:00,zcrm_1920545000002263009
zcrm_1920545000003128025,zcrm_1920545000003128001,zcrm_1920545000003128007,zcrm_1920545000003128009,zcrm_1920545000003128011,2017-10-31 15:31:04,2017-10-31 16:32:03,zcrm_1920545000000366006
zcrm_1920545000003130021,zcrm_1920545000003072023,zcrm_1920545000003130003,zcrm_1920545000003130005,zcrm_1920545000003130007,2017-10-26 15:59:36,2017-10-31 19:13:34,zcrm_1920545000000511027
zcrm_1920545000003142079,zcrm_1920545000003142055,zcrm_1920545000003142061,zcrm_1920545000003142063,zcrm_1920545000003142065,2017-11-02 18:23:19,2017-11-02 19:37:42,zcrm_1920545000002263009
zcrm_1920545000003142103,zcrm_1920545000002890001,zcrm_1920545000003142085,zcrm_1920545000003142087,zcrm_1920545000003142089,2017-10-08 13:50:52,2017-11-02 19:38:54,zcrm_1920545000002263009
zcrm_1920545000003201035,zcrm_1920545000001211001,zcrm_1920545000003201017,zcrm_1920545000003201019,zcrm_1920545000003201021,2017-05-18 12:00:47,2017-11-06 23:22:40,zcrm_1920545000001284001
zcrm_1920545000003206039,zcrm_1920545000003206013,zcrm_1920545000003206021,zcrm_1920545000003206023,zcrm_1920545000003206025,2017-11-07 14:59:15,2017-11-07 15:00:06,zcrm_1920545000000366006
zcrm_1920545000003208025,zcrm_1920545000002863001,zcrm_1920545000003208007,zcrm_1920545000003208009,zcrm_1920545000003208011,2017-10-05 22:50:07,2017-11-07 14:46:35,zcrm_1920545000000366006
zcrm_1920545000003209416,zcrm_1920545000003209382,zcrm_1920545000003209398,zcrm_1920545000003209400,zcrm_1920545000003209402,2017-11-08 12:32:56,2017-11-08 16:17:07,zcrm_1920545000001670001
zcrm_1920545000003226014,zcrm_1920545000002890012,zcrm_1920545000003226001,zcrm_1920545000003226004,zcrm_1920545000003226007,2017-10-08 14:13:46,2017-11-09 01:07:33,zcrm_1920545000002263009
zcrm_1920545000003227038,zcrm_1920545000003104001,zcrm_1920545000003227015,,,2017-10-28 11:41:32,2017-11-09 01:40:14,zcrm_1920545000002263009
zcrm_1920545000003227112,zcrm_1920545000003227087,zcrm_1920545000003227044,zcrm_1920545000003227095,zcrm_1920545000003227098,2017-11-09 01:50:56,2017-11-09 01:51:48,zcrm_1920545000002263009
zcrm_1920545000003233023,zcrm_1920545000003204031,zcrm_1920545000003233001,zcrm_1920545000003233004,zcrm_1920545000003233007,2017-11-07 00:33:10,2017-11-09 11:42:55,zcrm_1920545000000511027
zcrm_1920545000003233063,zcrm_1920545000003215001,zcrm_1920545000003233041,zcrm_1920545000003233044,zcrm_1920545000003233047,2017-11-08 13:02:08,2017-11-09 12:09:43,zcrm_1920545000000511027
zcrm_1920545000003257025,zcrm_1920545000002360079,zcrm_1920545000003257001,zcrm_1920545000003257004,zcrm_1920545000003257007,2017-08-28 23:53:50,2017-11-11 18:32:15,zcrm_1920545000002263009
zcrm_1920545000003257078,zcrm_1920545000003257046,zcrm_1920545000003257056,zcrm_1920545000003257059,zcrm_1920545000003257062,2017-11-11 18:44:54,2017-11-11 18:46:57,zcrm_1920545000002263009
zcrm_1920545000003279023,zcrm_1920545000002721001,zcrm_1920545000003279001,zcrm_1920545000003279004,zcrm_1920545000003279007,2017-09-23 18:38:08,2017-11-13 21:31:39,zcrm_1920545000001284001
zcrm_1920545000003293048,zcrm_1920545000003273001,zcrm_1920545000003293024,zcrm_1920545000003293027,zcrm_1920545000003293030,2017-11-13 14:38:38,2017-11-14 18:54:53,zcrm_1920545000000511027
zcrm_1920545000003297045,zcrm_1920545000003072007,zcrm_1920545000003297021,zcrm_1920545000003297024,zcrm_1920545000003297027,2017-10-26 15:45:56,2017-11-15 13:12:09,zcrm_1920545000001670001
zcrm_1920545000003303039,zcrm_1920545000003250033,zcrm_1920545000003303012,zcrm_1920545000003303015,zcrm_1920545000003303018,2017-11-11 19:32:31,2017-11-15 16:33:25,zcrm_1920545000000511027
zcrm_1920545000003347079,zcrm_1920545000003347031,zcrm_1920545000003347055,zcrm_1920545000003347058,zcrm_1920545000003347061,2017-11-20 15:31:19,2017-11-20 15:36:31,zcrm_1920545000001670001
zcrm_1920545000003366025,zcrm_1920545000002581030,zcrm_1920545000003366001,zcrm_1920545000003366004,zcrm_1920545000003366007,2017-09-14 14:32:04,2017-11-21 06:18:58,zcrm_1920545000002263009
zcrm_1920545000003366066,zcrm_1920545000003340136,zcrm_1920545000003366043,zcrm_1920545000003366046,zcrm_1920545000003366049,2017-11-18 23:37:33,2017-11-21 15:29:22,zcrm_1920545000002263009
zcrm_1920545000003387040,zcrm_1920545000003027001,zcrm_1920545000003387015,zcrm_1920545000003387018,zcrm_1920545000003387021,2017-10-22 02:50:29,2017-11-23 16:13:29,zcrm_1920545000001530001
zcrm_1920545000003405023,zcrm_1920545000003387052,zcrm_1920545000003405001,zcrm_1920545000003405004,zcrm_1920545000003405007,2017-11-23 16:27:18,2017-11-23 16:27:53,zcrm_1920545000001530001
zcrm_1920545000003422130,zcrm_1920545000003321051,zcrm_1920545000003422105,zcrm_1920545000003422108,zcrm_1920545000003422111,2017-11-17 13:29:32,2017-11-24 12:43:28,zcrm_1920545000001670001
zcrm_1920545000003425031,zcrm_1920545000003425001,zcrm_1920545000003425009,zcrm_1920545000003425012,zcrm_1920545000003425015,2017-11-24 15:19:24,2017-11-24 15:21:23,zcrm_1920545000002486001
zcrm_1920545000003427024,zcrm_1920545000003351001,zcrm_1920545000003427001,zcrm_1920545000003427004,zcrm_1920545000003427007,2017-11-20 16:09:32,2017-11-24 17:34:36,zcrm_1920545000001695001
zcrm_1920545000003432012,zcrm_1920545000003105001,zcrm_1920545000002781015,zcrm_1920545000003432001,,2017-10-29 22:05:39,2017-11-24 21:42:41,zcrm_1920545000001284001
zcrm_1920545000003432041,zcrm_1920545000003252037,zcrm_1920545000003432019,zcrm_1920545000003432022,zcrm_1920545000003432025,2017-11-12 15:41:34,2017-11-24 21:44:44,zcrm_1920545000001284001
zcrm_1920545000003432077,zcrm_1920545000003432047,zcrm_1920545000003432055,zcrm_1920545000003432058,zcrm_1920545000003432061,2017-11-24 22:07:51,2017-11-24 22:09:17,zcrm_1920545000001284001
zcrm_1920545000003432107,zcrm_1920545000001707001,zcrm_1920545000003432083,zcrm_1920545000003432086,zcrm_1920545000003432089,2017-07-09 16:09:21,2017-11-24 22:17:09,zcrm_1920545000001284001
zcrm_1920545000003432144,zcrm_1920545000003432114,zcrm_1920545000003432122,zcrm_1920545000003432125,zcrm_1920545000003432128,2017-11-24 22:26:47,2017-11-24 22:27:42,zcrm_1920545000001284001
zcrm_1920545000003465157,zcrm_1920545000003465107,zcrm_1920545000003465133,zcrm_1920545000003465136,zcrm_1920545000003465139,2017-11-27 15:33:32,2017-11-27 16:10:37,zcrm_1920545000001670001
zcrm_1920545000003466033,zcrm_1920545000003466003,zcrm_1920545000003466011,zcrm_1920545000003466014,zcrm_1920545000003466017,2017-11-29 12:41:23,2017-11-29 12:46:59,zcrm_1920545000000511027
zcrm_1920545000003466108,zcrm_1920545000003466075,zcrm_1920545000003466086,zcrm_1920545000003466089,zcrm_1920545000003466092,2017-11-29 16:26:12,2017-11-29 16:27:30,zcrm_1920545000000511027
zcrm_1920545000003475017,zcrm_1920545000001951053,zcrm_1920545000003475001,zcrm_1920545000003475004,,2017-07-29 22:26:23,2017-11-28 15:45:58,zcrm_1920545000001530001
zcrm_1920545000003477053,zcrm_1920545000003477023,zcrm_1920545000003477031,zcrm_1920545000003477034,zcrm_1920545000003477037,2017-11-29 01:42:32,2017-11-29 01:43:36,zcrm_1920545000001284001
zcrm_1920545000003520031,zcrm_1920545000003520001,zcrm_1920545000003520009,zcrm_1920545000003520012,zcrm_1920545000003520015,2017-11-30 23:15:27,2017-11-30 23:17:05,zcrm_1920545000000511027
zcrm_1920545000003531033,zcrm_1920545000003531001,zcrm_1920545000003531011,zcrm_1920545000003531014,zcrm_1920545000003531017,2017-12-01 15:07:36,2017-12-01 15:08:50,zcrm_1920545000002263009
zcrm_1920545000003553018,zcrm_1920545000002331015,zcrm_1920545000003553001,zcrm_1920545000003553004,,2017-08-25 23:45:07,2017-12-02 14:57:15,zcrm_1920545000001530001
zcrm_1920545000003611043,zcrm_1920545000003560001,zcrm_1920545000003611019,zcrm_1920545000003611022,,2017-12-04 06:57:17,2017-12-06 20:05:08,zcrm_1920545000000511027
zcrm_1920545000003616024,zcrm_1920545000002810035,zcrm_1920545000003616001,zcrm_1920545000003616004,zcrm_1920545000003616007,2017-09-29 12:56:52,2017-12-07 17:19:12,zcrm_1920545000001530001
zcrm_1920545000003644087,zcrm_1920545000003600009,zcrm_1920545000003644063,zcrm_1920545000003644066,zcrm_1920545000003644069,2017-12-06 13:41:24,2017-12-11 15:33:32,zcrm_1920545000000511027
zcrm_1920545000003644134,zcrm_1920545000003046005,zcrm_1920545000003644111,zcrm_1920545000003644114,zcrm_1920545000003644117,2017-10-24 13:03:22,2017-12-11 15:51:09,zcrm_1920545000000511027
zcrm_1920545000003665033,zcrm_1920545000003665001,zcrm_1920545000003665011,zcrm_1920545000003665014,zcrm_1920545000003665017,2017-12-12 12:23:02,2017-12-12 12:24:13,zcrm_1920545000000366006
zcrm_1920545000003672272,zcrm_1920545000003483001,zcrm_1920545000003672249,,,2017-11-29 12:50:26,2017-12-12 19:16:36,zcrm_1920545000002263009
zcrm_1920545000003672551,zcrm_1920545000003672526,zcrm_1920545000003672484,zcrm_1920545000003672534,zcrm_1920545000003672537,2017-12-12 22:08:57,2017-12-12 22:09:24,zcrm_1920545000002263009
zcrm_1920545000003678025,zcrm_1920545000003611063,zcrm_1920545000003678001,zcrm_1920545000003678004,zcrm_1920545000003678007,2017-12-08 14:38:26,2017-12-12 17:30:46,zcrm_1920545000001530001
zcrm_1920545000003686023,zcrm_1920545000003677043,zcrm_1920545000003686001,zcrm_1920545000003686004,zcrm_1920545000003686007,2017-12-12 21:02:12,2017-12-13 12:54:46,zcrm_1920545000000511027
zcrm_1920545000003686066,zcrm_1920545000003466059,zcrm_1920545000003686042,zcrm_1920545000003686045,zcrm_1920545000003686048,2017-11-29 16:18:00,2017-12-13 13:26:46,zcrm_1920545000000511027
zcrm_1920545000003686596,zcrm_1920545000003686566,zcrm_1920545000003686574,zcrm_1920545000003686577,zcrm_1920545000003686580,2017-12-13 21:35:05,2017-12-13 21:35:48,zcrm_1920545000000511027
zcrm_1920545000003701031,zcrm_1920545000003701001,zcrm_1920545000003701009,zcrm_1920545000003701012,zcrm_1920545000003701015,2017-12-13 17:02:08,2017-12-13 17:03:20,zcrm_1920545000001284001
zcrm_1920545000003701079,zcrm_1920545000003701049,zcrm_1920545000003701057,zcrm_1920545000003701060,zcrm_1920545000003701063,2017-12-13 20:22:27,2017-12-13 20:23:11,zcrm_1920545000001284001
zcrm_1920545000003701125,zcrm_1920545000003701093,zcrm_1920545000003701103,zcrm_1920545000003701106,zcrm_1920545000003701109,2017-12-13 21:05:04,2017-12-13 21:29:11,zcrm_1920545000001284001
zcrm_1920545000003703026,zcrm_1920545000002822001,zcrm_1920545000003703009,zcrm_1920545000003703012,,2017-09-30 17:18:59,2017-12-13 19:32:01,zcrm_1920545000001695001
zcrm_1920545000003704012,zcrm_1920545000001951075,zcrm_1920545000003703009,zcrm_1920545000003703012,,2017-07-31 15:36:42,2017-12-13 19:58:30,zcrm_1920545000001695001
zcrm_1920545000003704038,zcrm_1920545000003704014,zcrm_1920545000003703009,zcrm_1920545000003703012,zcrm_1920545000003704026,2017-12-13 20:10:48,2017-12-13 20:15:02,zcrm_1920545000001695001
zcrm_1920545000003708041,zcrm_1920545000003708011,zcrm_1920545000003708019,zcrm_1920545000003708022,zcrm_1920545000003708025,2017-12-13 21:55:48,2017-12-13 21:59:32,zcrm_1920545000003684080
zcrm_1920545000003715023,zcrm_1920545000002254052,zcrm_1920545000003715001,zcrm_1920545000003715004,zcrm_1920545000003715007,2017-08-19 01:10:58,2017-12-14 02:13:13,zcrm_1920545000001284001
zcrm_1920545000003754035,zcrm_1920545000003710001,zcrm_1920545000003754012,zcrm_1920545000003754015,zcrm_1920545000003754018,2017-12-13 22:33:20,2017-12-16 16:44:14,zcrm_1920545000001284001
zcrm_1920545000003754072,zcrm_1920545000003754042,zcrm_1920545000003754050,zcrm_1920545000003754053,zcrm_1920545000003754056,2017-12-16 16:59:09,2017-12-16 17:00:14,zcrm_1920545000001284001
zcrm_1920545000003773031,zcrm_1920545000003773007,zcrm_1920545000003773013,zcrm_1920545000003773015,zcrm_1920545000003773017,2017-12-18 21:35:16,2017-12-18 21:36:16,zcrm_1920545000003684080
zcrm_1920545000003773061,zcrm_1920545000003773037,zcrm_1920545000003773043,zcrm_1920545000003773045,zcrm_1920545000003773047,2017-12-19 18:52:21,2017-12-19 19:11:39,zcrm_1920545000003684080
zcrm_1920545000003773105,zcrm_1920545000003773081,zcrm_1920545000003773087,zcrm_1920545000003773089,zcrm_1920545000003773091,2017-12-19 19:56:18,2017-12-19 19:58:25,zcrm_1920545000003684080
zcrm_1920545000003773143,zcrm_1920545000003773119,zcrm_1920545000003773125,zcrm_1920545000003773127,,2017-12-19 20:49:51,2017-12-19 20:51:43,zcrm_1920545000003684080
zcrm_1920545000003773171,zcrm_1920545000003773155,zcrm_1920545000003773125,zcrm_1920545000003773127,,2017-12-19 21:05:37,2017-12-19 21:08:41,zcrm_1920545000003684080
zcrm_1920545000003773207,zcrm_1920545000003773191,zcrm_1920545000003773125,zcrm_1920545000003773127,zcrm_1920545000003773197,2017-12-19 21:25:48,2017-12-19 21:27:18,zcrm_1920545000003684080
zcrm_1920545000003780033,zcrm_1920545000003780013,zcrm_1920545000002625001,,,2017-12-19 16:31:56,2017-12-19 16:32:38,zcrm_1920545000002263009
zcrm_1920545000003798019,zcrm_1920545000000431179,zcrm_1920545000003798001,zcrm_1920545000003798003,zcrm_1920545000003798005,2016-10-07 17:33:52,2017-12-21 13:45:42,zcrm_1920545000001695001
zcrm_1920545000003855144,zcrm_1920545000003855114,zcrm_1920545000003855122,zcrm_1920545000003855125,zcrm_1920545000003855128,2017-12-26 17:50:20,2017-12-26 17:51:12,zcrm_1920545000002263009
zcrm_1920545000003856031,zcrm_1920545000003856001,zcrm_1920545000003856009,zcrm_1920545000003856012,zcrm_1920545000003856015,2017-12-26 03:27:07,2017-12-26 03:27:45,zcrm_1920545000001530001
zcrm_1920545000003857243,zcrm_1920545000003686171,zcrm_1920545000003857221,zcrm_1920545000003857224,zcrm_1920545000003857227,2017-12-13 17:28:19,2017-12-26 14:53:28,zcrm_1920545000000511027
zcrm_1920545000003859031,zcrm_1920545000003859001,zcrm_1920545000003859009,zcrm_1920545000003859012,zcrm_1920545000003859015,2017-12-26 13:12:47,2017-12-26 13:16:53,zcrm_1920545000003684080
zcrm_1920545000003868031,zcrm_1920545000003868001,zcrm_1920545000003868009,zcrm_1920545000003868012,zcrm_1920545000003868015,2017-12-26 19:19:15,2017-12-26 19:20:27,zcrm_1920545000001695001
zcrm_1920545000003879072,zcrm_1920545000003642034,zcrm_1920545000003879047,zcrm_1920545000003879050,zcrm_1920545000003879053,2017-12-11 14:56:43,2017-12-27 12:27:04,zcrm_1920545000001670001
zcrm_1920545000003882116,zcrm_1920545000003857171,zcrm_1920545000003882094,zcrm_1920545000003882097,zcrm_1920545000003882100,2017-12-26 13:44:30,2017-12-27 18:01:51,zcrm_1920545000000511027
zcrm_1920545000003888026,zcrm_1920545000003874098,zcrm_1920545000003888004,zcrm_1920545000003888007,zcrm_1920545000003888010,2017-12-28 13:32:20,2017-12-28 13:41:54,zcrm_1920545000001530001
zcrm_1920545000003910040,zcrm_1920545000003794001,zcrm_1920545000003910017,zcrm_1920545000003910020,zcrm_1920545000003910023,2017-12-21 00:18:31,2017-12-29 13:35:51,zcrm_1920545000000511027
zcrm_1920545000003916023,zcrm_1920545000003483009,zcrm_1920545000003916001,zcrm_1920545000003916004,zcrm_1920545000003916007,2017-11-29 12:59:53,2017-12-29 15:09:21,zcrm_1920545000002263009
zcrm_1920545000003917026,zcrm_1920545000003917001,zcrm_1920545000003773013,zcrm_1920545000003773015,zcrm_1920545000003917010,2017-12-29 16:19:14,2017-12-29 16:21:05,zcrm_1920545000003684080
zcrm_1920545000003948052,zcrm_1920545000003065409,zcrm_1920545000003948028,zcrm_1920545000003948031,zcrm_1920545000003948034,2017-10-26 11:59:10,2018-01-02 14:31:24,zcrm_1920545000001695001
zcrm_1920545000003948080,zcrm_1920545000003868108,zcrm_1920545000003948058,zcrm_1920545000003948061,zcrm_1920545000003948064,2017-12-26 20:47:27,2018-01-02 14:32:56,zcrm_1920545000001695001
