Company_Name,Category,Address,Url,Latitude,Longitude,State
Diphu Gym,Gymnastics center,"RCRQ+PCJ, Diphu, Assam 782462, India",https://www.google.co.kr/maps/place/Diphu+Gym/data=!4m5!3m4!1s0x3745ed3dd94c19d7:0xe200208688f5e85b!8m2!3d25.8418487!4d93.4385171?authuser=0&hl=en&rclk=1,25.8418487,93.4385171,Assam
Fitness Gym,Gym,"near uco bank, Udalguri, India",https://www.google.co.kr/maps/place/Fitness+Gym/data=!4m5!3m4!1s0x375b14e59eb743a3:0xd956706e44c209af!8m2!3d26.7492764!4d92.0969484?authuser=0&hl=en&rclk=1,26.7492764,92.0969484,Assam
Do The Gym,Gym,"Panigaon Chariyali, Nagaon, Assam 782003, India",https://www.google.co.kr/maps/place/Do+The+Gym/data=!4m5!3m4!1s0x374520d32cc29743:0x534b8d1bb9cde2a2!8m2!3d26.3551573!4d92.6984226?authuser=0&hl=en&rclk=1,26.3551573,92.6984226,Assam
Dynamic Gym,Fitness center,"Athgaon, Guwahati, Assam 781009, India",https://www.google.co.kr/maps/place/Dynamic+Gym/data=!4m5!3m4!1s0x375a5b5eba11b421:0xdf0a8bc70b7c3ac8!8m2!3d26.1719817!4d91.7391102?authuser=0&hl=en&rclk=1,26.1719817,91.7391102,Assam
Body Art,Gym,"K.B. Road,Opposite Sbi Gar Ali Branch, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Body+Art/data=!4m5!3m4!1s0x3746c28541faef5f:0x8ce019337dd74ac6!8m2!3d26.7454158!4d94.2013376?authuser=0&hl=en&rclk=1,26.7454158,94.2013376,Assam
YOUR GYM,Gym,"Assam Trunk Rd, Haibargaon, Nagaon, Assam 782002, India",https://www.google.co.kr/maps/place/YOUR+GYM/data=!4m5!3m4!1s0x374527711ad108af:0xad25988d2e246a1c!8m2!3d26.3495823!4d92.6796315?authuser=0&hl=en&rclk=1,26.3495823,92.6796315,Assam
Rahul Dutta Fitness,Gym,"7QV4+R3X, Ledo, Assam 786182, India",https://www.google.co.kr/maps/place/Rahul+Dutta+Fitness/data=!4m5!3m4!1s0x373ed9b8391bedf5:0x568ae2e65c05bd4f!8m2!3d27.2946111!4d95.7552427?authuser=0&hl=en&rclk=1,27.2946111,95.7552427,Assam
morigaon fitness centre(MFC),Gym,"793C+W8G, Ghasbari, Assam 782105, India",https://www.google.co.kr/maps/place/morigaon+fitness+centre(MFC)/data=!4m5!3m4!1s0x375ad19cda6cf293:0xec93dde1729a2032!8m2!3d26.254814!4d92.3708206?authuser=0&hl=en&rclk=1,26.254814,92.3708206,Assam
Health Land GYM (Unisex),Fitness center,"H/N -17, Pragati Path, Rupnagar, Guwahati, Assam 781007, India",https://www.google.co.kr/maps/place/Health+Land+GYM+(Unisex)/data=!4m5!3m4!1s0x375a5948cac21f81:0xee1d786d9fc078b2!8m2!3d26.1589904!4d91.7601569?authuser=0&hl=en&rclk=1,26.1589904,91.7601569,Assam
Body Fuel,Gym,"JB Rd, Mahabhairab, Tezpur, Assam 784001, India",https://www.google.co.kr/maps/place/Body+Fuel/data=!4m5!3m4!1s0x3744e84a16507bd3:0xdc84ce02e55a1d5a!8m2!3d26.6230755!4d92.7989924?authuser=0&hl=en&rclk=1,26.6230755,92.7989924,Assam
Fitness Yoga Centre,Yoga studio,"5QPR+GV3, Jyoti Nagar, Bamunimaidan, Guwahati, Assam 781021, India",https://www.google.co.kr/maps/place/Fitness+Yoga+Centre/data=!4m5!3m4!1s0x375a59b2da8e1c83:0xa3fe54b8af39f4b3!8m2!3d26.1862735!4d91.792177?authuser=0&hl=en&rclk=1,26.1862735,91.792177,Assam
Studio Crossfit,Gym,"Guwahati,, Manik Nagar, Guwahati, Assam 781006, India",https://www.google.co.kr/maps/place/Studio+Crossfit/data=!4m5!3m4!1s0x375a591a048420db:0x1441ebd19d0ed80b!8m2!3d26.1549161!4d91.7835643?authuser=0&hl=en&rclk=1,26.1549161,91.7835643,Assam
GOLD'S GYM JORHAT,Gym,"4th Floor R.D Complex, KB Rd, DOHABORA, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/GOLD'S+GYM+JORHAT/data=!4m5!3m4!1s0x3746c2958db35bc1:0x5cf2258d4c573462!8m2!3d26.7538515!4d94.2125046?authuser=0&hl=en&rclk=1,26.7538515,94.2125046,Assam
FiTNESS HUB (GYM),Gym,"LALUK TINIALI, BIHPURIA, ROAD, Laluk, Assam 784160, India",https://www.google.co.kr/maps/place/FiTNESS+HUB+(GYM)/data=!4m5!3m4!1s0x37414defb24b0351:0x29d7e082b334a!8m2!3d27.1191339!4d93.9298167?authuser=0&hl=en&rclk=1,27.1191339,93.9298167,Assam
Six mile Real Builders Gym,Gymnasium Cz,"Above Central Bank of India, GS Road, near GNRC hospital, Six Mile, Guwahati, Assam 781002, India",https://www.google.co.kr/maps/place/Six+mile+Real+Builders+Gym/data=!4m5!3m4!1s0x375a5931a6097d8f:0x5e46a6e381bdccf7!8m2!3d26.1316519!4d91.8074129?authuser=0&hl=en&rclk=1,26.1316519,91.8074129,Assam
Aeroga fitness studio,Fitness center,"JB Rd, Nagaon, Assam 782001, India",https://www.google.co.kr/maps/place/Aeroga+fitness+studio/data=!4m5!3m4!1s0x37452761bfebf591:0x7849d7c525cdb65f!8m2!3d26.3611567!4d92.6881357?authuser=0&hl=en&rclk=1,26.3611567,92.6881357,Assam
"K2 GYM, Bezera",Gym,"Bezera, North Guwahati, Guwahati, Assam 781121, India","https://www.google.co.kr/maps/place/K2+GYM,+Bezera/data=!4m5!3m4!1s0x375a55cbc28ddb6d:0x18986791b9285a1d!8m2!3d26.3469343!4d91.7794214?authuser=0&hl=en&rclk=1",26.3469343,91.7794214,Assam
FITNESS ARENA OF GUWAHATI,Gym,"Gopal Prasad Sarma Path, No.1, Bylane, near Nagaland House, Six Mile, Guwahati, Assam 781022, India",https://www.google.co.kr/maps/place/FITNESS+ARENA+OF+GUWAHATI/data=!4m5!3m4!1s0x375a595889a1403d:0xa76e5ecaf9fea6fe!8m2!3d26.1356375!4d91.8085938?authuser=0&hl=en&rclk=1,26.1356375,91.8085938,Assam
Mahabeer Gym,Gym,"NH215, Digboi, Assam 786171, India",https://www.google.co.kr/maps/place/Mahabeer+Gym/data=!4m5!3m4!1s0x373f234da512edc5:0xcf0d2c33cca3b257!8m2!3d27.3775802!4d95.6163908?authuser=0&hl=en&rclk=1,27.3775802,95.6163908,Assam
Fitness Palace- Raise the Iron,Gym,"HAZARIKA COMPLEX Lachit Bazar A.T, Assam Trunk Rd, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Fitness+Palace-+Raise+the+Iron/data=!4m5!3m4!1s0x3746c390eccd4bef:0x5a5e44d8317e5458!8m2!3d26.7603077!4d94.2104643?authuser=0&hl=en&rclk=1,26.7603077,94.2104643,Assam
Papu Gym,Gym,"Namdang Bahbari, Assam 786182, India",https://www.google.co.kr/maps/place/Papu+Gym/data=!4m5!3m4!1s0x373f279eac84c32d:0xe40b56919d45dd1e!8m2!3d27.2865596!4d95.7138005?authuser=0&hl=en&rclk=1,27.2865596,95.7138005,Assam
Jagiroad College Gym Centre,Gym,"4693+J3V, Natun Gaon, Jagiroad, Assam 782410, India",https://www.google.co.kr/maps/place/Jagiroad+College+Gym+Centre/data=!4m5!3m4!1s0x375ac1602069df43:0x7ac5ab30cf30e542!8m2!3d26.1191071!4d92.2026622?authuser=0&hl=en&rclk=1,26.1191071,92.2026622,Assam
Muscle & fitness Gym,Gym,"Na Ali, Barbheta, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Muscle+%26+fitness+Gym/data=!4m5!3m4!1s0x3746c37a27f20861:0x5fd85903ed1e0392!8m2!3d26.7452271!4d94.212876?authuser=0&hl=en&rclk=1,26.7452271,94.212876,Assam
ROCK the GYM,Fitness center,"Nagaon - Morigaon Rd, Nabheti, Niz Dandua, Assam 782104, India",https://www.google.co.kr/maps/place/ROCK+the+GYM/data=!4m5!3m4!1s0x375ad3d527893117:0x2672c4c9bd5fa884!8m2!3d26.2528853!4d92.336955?authuser=0&hl=en&rclk=1,26.2528853,92.336955,Assam
D.R. College Gymnasium,Gym,"GXFG+2WR, Golaghat, Assam 785621, India",https://www.google.co.kr/maps/place/D.R.+College+Gymnasium/data=!4m5!3m4!1s0x37468e6e1b69bd53:0xd83862c540c8300c!8m2!3d26.5226009!4d93.9772654?authuser=0&hl=en&rclk=1,26.5226009,93.9772654,Assam
S. D. Fitness Center,Gym,"Nirmal Chari Ali, Assam Trunk Rd, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/S.+D.+Fitness+Center/data=!4m5!3m4!1s0x3746c3fcec2ab1b5:0xd45b0c0f63b65ed!8m2!3d26.7610446!4d94.2135026?authuser=0&hl=en&rclk=1,26.7610446,94.2135026,Assam
AMBITION GYM,Gym,"B. K. Boruah Road, Saha Patty Rd, Hojai, Assam 782435, India",https://www.google.co.kr/maps/place/AMBITION+GYM/data=!4m5!3m4!1s0x37456ba8b2972e41:0xdfca127ec961f300!8m2!3d26.0054103!4d92.8540225?authuser=0&hl=en&rclk=1,26.0054103,92.8540225,Assam
Fit7 By MS Dhoni,Gym,"KK Tower, 2nd Floor, GS Rd, near SB Deorah College Borah Service, Guwahati, Assam 781007, India",https://www.google.co.kr/maps/place/Fit7+By+MS+Dhoni/data=!4m5!3m4!1s0x375a59771380690d:0x32ae80fda6b26cd4!8m2!3d26.1684026!4d91.7650017?authuser=0&hl=en&rclk=1,26.1684026,91.7650017,Assam
APM,Fitness center,"AT Rd, Kotoki Pukhuri, Sonali Jayanti Nagar, Tarajan, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/APM/data=!4m5!3m4!1s0x3746c294ee518ba1:0x10df2754d1c20032!8m2!3d26.751464!4d94.183564?authuser=0&hl=en&rclk=1,26.751464,94.183564,Assam
F3 FITNESS,Gym,"main road upper airtel store and bandhan bank 4th floor, SURVEY BELTOLA,AG TOWER, Beltola - Basistha Rd, Chandan Nagar, Guwahati, Assam 781028, India",https://www.google.co.kr/maps/place/F3+FITNESS/data=!4m5!3m4!1s0x375a58d45fd02157:0xbda31b8822d337aa!8m2!3d26.1267473!4d91.7969051?authuser=0&hl=en&rclk=1,26.1267473,91.7969051,Assam
Power Factory,Gym,"4th floor, Crystal SR Plaza, Gar-Ali, Jorhat, Assam 785001, India",https://www.google.co.kr/maps/place/Power+Factory/data=!4m5!3m4!1s0x3746c3b1b1f7f287:0x65efb02a55152fb4!8m2!3d26.7566!4d94.2152864?authuser=0&hl=en&rclk=1,26.7566,94.2152864,Assam
