Customer ID,Deal ID,Role
zcrm_1920545000032835069,zcrm_1920545000032835075,
zcrm_1920545000032836020,zcrm_1920545000032836026,Decision Maker
zcrm_1920545000032899019,zcrm_1920545000032899023,Decision Maker
zcrm_1920545000032899091,zcrm_1920545000032899095,Decision Maker
zcrm_1920545000033136011,zcrm_1920545000033136015,Decision Maker
zcrm_1920545000033136073,zcrm_1920545000033136079,Decision Maker
zcrm_1920545000033141021,zcrm_1920545000033141025,
zcrm_1920545000033141081,zcrm_1920545000033141085,
zcrm_1920545000033155176,zcrm_1920545000033155182,Purchasing
zcrm_1920545000033155286,zcrm_1920545000033155292,
zcrm_1920545000033155452,zcrm_1920545000033155456,
zcrm_1920545000033169152,zcrm_1920545000033169156,
zcrm_1920545000033171192,zcrm_1920545000033171196,Decision Maker
zcrm_1920545000033187012,zcrm_1920545000033187018,Decision Maker
zcrm_1920545000033205028,zcrm_1920545000033205034,
zcrm_1920545000033294151,zcrm_1920545000033294157,Decision Maker
zcrm_1920545000033366051,zcrm_1920545000033366057,Purchasing
zcrm_1920545000033407011,zcrm_1920545000033407015,
zcrm_1920545000033410005,zcrm_1920545000033410009,Decision Maker
zcrm_1920545000033412008,zcrm_1920545000033412014,Decision Maker
zcrm_1920545000033429089,zcrm_1920545000033429095,Purchasing
zcrm_1920545000033488021,zcrm_1920545000033488025,
zcrm_1920545000033550021,zcrm_1920545000033550025,
zcrm_1920545000033550109,zcrm_1920545000033550113,
zcrm_1920545000033601037,zcrm_1920545000033601041,
zcrm_1920545000033637021,zcrm_1920545000033637025,
zcrm_1920545000033637077,zcrm_1920545000033637081,
zcrm_1920545000033637133,zcrm_1920545000033637137,
zcrm_1920545000033679084,zcrm_1920545000033679090,
zcrm_1920545000033736231,zcrm_1920545000033736237,Purchasing
zcrm_1920545000033743028,zcrm_1920545000033743034,
zcrm_1920545000033745021,zcrm_1920545000033745027,Decision Maker
zcrm_1920545000033896070,zcrm_1920545000033896074,
zcrm_1920545000033932005,zcrm_1920545000033932011,Decision Maker
zcrm_1920545000033943161,zcrm_1920545000033943165,
zcrm_1920545000033973045,zcrm_1920545000033973049,
zcrm_1920545000033998021,zcrm_1920545000033998027,Purchasing
zcrm_1920545000034040009,zcrm_1920545000034040015,Purchasing
zcrm_1920545000034091139,zcrm_1920545000034091145,Decision Maker
zcrm_1920545000034143005,zcrm_1920545000034143011,
zcrm_1920545000034143128,zcrm_1920545000034143134,
zcrm_1920545000034169036,zcrm_1920545000034169042,Decision Maker
zcrm_1920545000034169105,zcrm_1920545000034169111,Decision Maker
zcrm_1920545000034182020,zcrm_1920545000034182026,
zcrm_1920545000034240120,zcrm_1920545000034240126,
zcrm_1920545000034260050,zcrm_1920545000034260054,Purchasing
zcrm_1920545000034322227,zcrm_1920545000034322233,
zcrm_1920545000034534005,zcrm_1920545000034534011,
zcrm_1920545000034550242,zcrm_1920545000034550248,Decision Maker
zcrm_1920545000034585011,zcrm_1920545000034585017,
zcrm_1920545000034800107,zcrm_1920545000034800111,
zcrm_1920545000034804097,zcrm_1920545000034804103,Purchasing
zcrm_1920545000034804191,zcrm_1920545000034804195,Decision Maker
zcrm_1920545000034870037,zcrm_1920545000034870041,Purchasing
zcrm_1920545000035022005,zcrm_1920545000035022009,
zcrm_1920545000035023028,zcrm_1920545000035023032,
zcrm_1920545000035112017,zcrm_1920545000035112021,
zcrm_1920545000035113006,zcrm_1920545000035113010,
zcrm_1920545000035121007,zcrm_1920545000035121011,
zcrm_1920545000035125005,zcrm_1920545000035125009,
zcrm_1920545000035125044,zcrm_1920545000035125048,
zcrm_1920545000035143012,zcrm_1920545000035143018,
zcrm_1920545000035194013,zcrm_1920545000035194019,
zcrm_1920545000035270132,zcrm_1920545000035270138,Purchasing
zcrm_1920545000035278053,zcrm_1920545000035278057,
zcrm_1920545000035285013,zcrm_1920545000035285019,Decision Maker
zcrm_1920545000035285105,zcrm_1920545000035285111,Decision Maker
zcrm_1920545000035300021,zcrm_1920545000035300025,
zcrm_1920545000035311082,zcrm_1920545000035311086,
zcrm_1920545000035311158,zcrm_1920545000035311164,
zcrm_1920545000035332084,zcrm_1920545000035332088,Decision Maker
zcrm_1920545000035408079,zcrm_1920545000035408085,Decision Maker
zcrm_1920545000035432008,zcrm_1920545000035432014,Developer/Evaluator
zcrm_1920545000035442005,zcrm_1920545000035442011,Decision Maker
zcrm_1920545000035443012,zcrm_1920545000035443018,Engineering Lead
zcrm_1920545000035524006,zcrm_1920545000035524012,Decision Maker
zcrm_1920545000035605020,zcrm_1920545000035605026,
zcrm_1920545000035609051,zcrm_1920545000035609057,Decision Maker
zcrm_1920545000035609126,zcrm_1920545000035609132,Decision Maker
zcrm_1920545000035611005,zcrm_1920545000035611009,
zcrm_1920545000035627021,zcrm_1920545000035627027,
zcrm_1920545000035653020,zcrm_1920545000035653024,
zcrm_1920545000035653110,zcrm_1920545000035653114,
zcrm_1920545000035662005,zcrm_1920545000035662011,
zcrm_1920545000035667077,zcrm_1920545000035667083,Purchasing
zcrm_1920545000035678021,zcrm_1920545000035678025,
zcrm_1920545000035678091,zcrm_1920545000035678095,
zcrm_1920545000035682080,zcrm_1920545000035682086,Decision Maker
zcrm_1920545000035710084,zcrm_1920545000035710088,
zcrm_1920545000035717021,zcrm_1920545000035717027,Decision Maker
zcrm_1920545000035780024,zcrm_1920545000035780030,Purchasing
zcrm_1920545000035797015,zcrm_1920545000035797021,Purchasing
zcrm_1920545000035799134,zcrm_1920545000035799140,
zcrm_1920545000035799233,zcrm_1920545000035799239,
zcrm_1920545000035834082,zcrm_1920545000035834086,
zcrm_1920545000035834154,zcrm_1920545000035834158,
zcrm_1920545000035878300,zcrm_1920545000035878306,
zcrm_1920545000035881087,zcrm_1920545000035881091,
zcrm_1920545000035904028,zcrm_1920545000035904032,Decision Maker
zcrm_1920545000036186089,zcrm_1920545000036186095,Decision Maker
zcrm_1920545000036271005,zcrm_1920545000036271009,Decision Maker
zcrm_1920545000036308038,zcrm_1920545000036308042,Purchasing
zcrm_1920545000036386021,zcrm_1920545000036386027,Decision Maker
zcrm_1920545000036452028,zcrm_1920545000036452034,Decision Maker
zcrm_1920545000036465069,zcrm_1920545000036465075,
zcrm_1920545000036554022,zcrm_1920545000036554028,Decision Maker
zcrm_1920545000036661012,zcrm_1920545000036661018,Decision Maker
zcrm_1920545000036705106,zcrm_1920545000036705112,
zcrm_1920545000036777050,zcrm_1920545000036777056,
zcrm_1920545000036845094,zcrm_1920545000036845098,
zcrm_1920545000036865020,zcrm_1920545000036865024,
zcrm_1920545000036874015,zcrm_1920545000036874021,Purchasing
zcrm_1920545000037046021,zcrm_1920545000037046025,Decision Maker
zcrm_1920545000037076034,zcrm_1920545000037076038,
zcrm_1920545000037076072,zcrm_1920545000037076078,
zcrm_1920545000037294047,zcrm_1920545000037294051,
zcrm_1920545000037307009,zcrm_1920545000037307013,Decision Maker
zcrm_1920545000037307052,zcrm_1920545000037307058,Decision Maker
zcrm_1920545000037364005,zcrm_1920545000037364009,
zcrm_1920545000037434005,zcrm_1920545000037434009,Decision Maker
zcrm_1920545000037508028,zcrm_1920545000037508034,Engineering Lead
zcrm_1920545000037565127,zcrm_1920545000037565131,Decision Maker
zcrm_1920545000037667036,zcrm_1920545000037667042,Decision Maker
zcrm_1920545000037898009,zcrm_1920545000037898013,Developer/Evaluator
zcrm_1920545000037907028,zcrm_1920545000037907034,Decision Maker
zcrm_1920545000037917019,zcrm_1920545000037917023,
zcrm_1920545000038218028,zcrm_1920545000038218034,
zcrm_1920545000038262016,zcrm_1920545000038262022,Purchasing
zcrm_1920545000038452036,zcrm_1920545000038452040,Decision Maker
zcrm_1920545000038731016,zcrm_1920545000038731022,Purchasing
zcrm_1920545000038758005,zcrm_1920545000038758009,
zcrm_1920545000038770021,zcrm_1920545000038770025,Developer/Evaluator
zcrm_1920545000038770081,zcrm_1920545000038770087,
zcrm_1920545000038811049,zcrm_1920545000038811055,
zcrm_1920545000038871021,zcrm_1920545000038871027,Decision Maker
zcrm_1920545000039013005,zcrm_1920545000039013011,
zcrm_1920545000039059039,zcrm_1920545000039059043,
zcrm_1920545000039101044,zcrm_1920545000039101048,Decision Maker
zcrm_1920545000039114043,zcrm_1920545000039114047,Purchasing
zcrm_1920545000039249140,zcrm_1920545000039249146,Purchasing
zcrm_1920545000039299021,zcrm_1920545000039299025,
zcrm_1920545000039346005,zcrm_1920545000039346009,Decision Maker
zcrm_1920545000039349015,zcrm_1920545000039349019,Purchasing
zcrm_1920545000039349092,zcrm_1920545000039349098,
zcrm_1920545000039349160,zcrm_1920545000039349166,Decision Maker
zcrm_1920545000039382022,zcrm_1920545000039382028,Decision Maker
zcrm_1920545000039413026,zcrm_1920545000039413032,Decision Maker
zcrm_1920545000039500021,zcrm_1920545000039500025,
zcrm_1920545000039500110,zcrm_1920545000039500114,Decision Maker
zcrm_1920545000039537125,zcrm_1920545000039537129,Purchasing
zcrm_1920545000039545101,zcrm_1920545000039545105,
zcrm_1920545000039599093,zcrm_1920545000039599097,Decision Maker
zcrm_1920545000039640012,zcrm_1920545000039640018,Decision Maker
zcrm_1920545000039701071,zcrm_1920545000039701077,
zcrm_1920545000039708189,zcrm_1920545000039708195,
zcrm_1920545000039771008,zcrm_1920545000039771012,Decision Maker
zcrm_1920545000039908021,zcrm_1920545000039908025,
zcrm_1920545000039910053,zcrm_1920545000039910057,
zcrm_1920545000039911117,zcrm_1920545000039911123,Decision Maker
zcrm_1920545000039925021,zcrm_1920545000039925025,Purchasing
zcrm_1920545000039928021,zcrm_1920545000039928025,Decision Maker
zcrm_1920545000039928095,zcrm_1920545000039928101,Purchasing
