Member Id,Campaign ID,Lead ID,Member Status
zcrm_1920545000017507795,zcrm_1920545000000738001,zcrm_1920545000000672032,Sent
zcrm_1920545000017507797,zcrm_1920545000000738001,zcrm_1920545000000672036,Sent
zcrm_1920545000017507799,zcrm_1920545000000738001,zcrm_1920545000000672040,Sent
zcrm_1920545000017507801,zcrm_1920545000000738001,zcrm_1920545000000672044,Opened
zcrm_1920545000017507803,zcrm_1920545000000738001,zcrm_1920545000000672051,Opened
zcrm_1920545000017507805,zcrm_1920545000000738001,zcrm_1920545000000672060,Sent
zcrm_1920545000017507807,zcrm_1920545000000738001,zcrm_1920545000000672069,Sent
zcrm_1920545000017507809,zcrm_1920545000000738001,zcrm_1920545000000677021,Sent
zcrm_1920545000017507811,zcrm_1920545000000738001,zcrm_1920545000000683005,Bounced
zcrm_1920545000017507813,zcrm_1920545000000738001,zcrm_1920545000000683013,Sent
zcrm_1920545000017507815,zcrm_1920545000000738001,zcrm_1920545000000683017,Opened
zcrm_1920545000017507817,zcrm_1920545000000738001,zcrm_1920545000000683021,Sent
zcrm_1920545000017507819,zcrm_1920545000000738001,zcrm_1920545000000684001,Sent
zcrm_1920545000017507821,zcrm_1920545000000738001,zcrm_1920545000000684014,Sent
zcrm_1920545000017507823,zcrm_1920545000000738001,zcrm_1920545000000684023,Sent
zcrm_1920545000017507825,zcrm_1920545000000738001,zcrm_1920545000000684036,Sent
zcrm_1920545000017507827,zcrm_1920545000000738001,zcrm_1920545000000684040,Sent
zcrm_1920545000017507829,zcrm_1920545000000738001,zcrm_1920545000000684044,Sent
zcrm_1920545000017507831,zcrm_1920545000000738001,zcrm_1920545000000684081,Sent
zcrm_1920545000017507833,zcrm_1920545000000738001,zcrm_1920545000000688099,Sent
zcrm_1920545000017507835,zcrm_1920545000000738001,zcrm_1920545000000688103,Sent
zcrm_1920545000017507837,zcrm_1920545000000738001,zcrm_1920545000000688107,Sent
zcrm_1920545000017507839,zcrm_1920545000000738001,zcrm_1920545000000688111,Sent
zcrm_1920545000017507841,zcrm_1920545000000738001,zcrm_1920545000000688115,Sent
zcrm_1920545000017507843,zcrm_1920545000000738001,zcrm_1920545000000688119,Opened
zcrm_1920545000017507845,zcrm_1920545000000738001,zcrm_1920545000000688125,Sent
zcrm_1920545000017507853,zcrm_1920545000000738001,zcrm_1920545000000693178,Opened
zcrm_1920545000017507863,zcrm_1920545000002464039,zcrm_1920545000000278009,Sent
zcrm_1920545000017507865,zcrm_1920545000002464039,zcrm_1920545000000421001,Sent
zcrm_1920545000017507867,zcrm_1920545000002464039,zcrm_1920545000000431199,Sent
zcrm_1920545000017507869,zcrm_1920545000002464039,zcrm_1920545000000564019,Sent
zcrm_1920545000017507873,zcrm_1920545000002464039,zcrm_1920545000000573012,Opened
zcrm_1920545000017507875,zcrm_1920545000002464039,zcrm_1920545000000579014,Opened
zcrm_1920545000017507881,zcrm_1920545000002464039,zcrm_1920545000000760014,Sent
zcrm_1920545000017507883,zcrm_1920545000002464039,zcrm_1920545000000793058,Opened
zcrm_1920545000017507885,zcrm_1920545000002464039,zcrm_1920545000000923063,Sent
zcrm_1920545000017507887,zcrm_1920545000002464039,zcrm_1920545000000995001,Sent
zcrm_1920545000017507893,zcrm_1920545000002464039,zcrm_1920545000000995027,Opened
zcrm_1920545000017507895,zcrm_1920545000002464039,zcrm_1920545000000995035,Sent
zcrm_1920545000017507899,zcrm_1920545000002464039,zcrm_1920545000001027031,Sent
zcrm_1920545000017507901,zcrm_1920545000002464039,zcrm_1920545000001110005,Sent
zcrm_1920545000017507903,zcrm_1920545000002464039,zcrm_1920545000001188006,Sent
zcrm_1920545000017507905,zcrm_1920545000002464039,zcrm_1920545000001226009,Opened
zcrm_1920545000017507911,zcrm_1920545000002464039,zcrm_1920545000001427037,Sent
zcrm_1920545000017507915,zcrm_1920545000002464039,zcrm_1920545000001427079,Sent
zcrm_1920545000017507917,zcrm_1920545000002464039,zcrm_1920545000001445034,Sent
zcrm_1920545000017507921,zcrm_1920545000002464039,zcrm_1920545000001487130,Sent
zcrm_1920545000017507923,zcrm_1920545000002464039,zcrm_1920545000001511050,Sent
zcrm_1920545000017507925,zcrm_1920545000002464039,zcrm_1920545000001552044,Sent
zcrm_1920545000017507927,zcrm_1920545000002464039,zcrm_1920545000001561029,Opened
zcrm_1920545000017507929,zcrm_1920545000002464039,zcrm_1920545000001588018,Sent
zcrm_1920545000017507933,zcrm_1920545000002464039,zcrm_1920545000001694085,Sent
zcrm_1920545000017507935,zcrm_1920545000002464039,zcrm_1920545000001696011,Sent
zcrm_1920545000017507937,zcrm_1920545000002464039,zcrm_1920545000001712019,Sent
zcrm_1920545000017507939,zcrm_1920545000002464039,zcrm_1920545000001752174,Sent
zcrm_1920545000017507941,zcrm_1920545000002464039,zcrm_1920545000001763033,Sent
zcrm_1920545000017507943,zcrm_1920545000002464039,zcrm_1920545000001800015,Sent
zcrm_1920545000017507945,zcrm_1920545000002464039,zcrm_1920545000001808029,Sent
zcrm_1920545000017507947,zcrm_1920545000002464039,zcrm_1920545000001835001,Sent
zcrm_1920545000017507949,zcrm_1920545000002464039,zcrm_1920545000001854001,Sent
zcrm_1920545000017507951,zcrm_1920545000002464039,zcrm_1920545000001870001,Opened
zcrm_1920545000017507953,zcrm_1920545000002464039,zcrm_1920545000001942003,Sent
zcrm_1920545000017507955,zcrm_1920545000002464039,zcrm_1920545000002009001,Sent
zcrm_1920545000017507957,zcrm_1920545000002464039,zcrm_1920545000002034001,Sent
zcrm_1920545000017507959,zcrm_1920545000002464039,zcrm_1920545000002066009,Opened
zcrm_1920545000017507961,zcrm_1920545000002464039,zcrm_1920545000002081001,Sent
zcrm_1920545000017507965,zcrm_1920545000002464039,zcrm_1920545000002093197,Sent
zcrm_1920545000017507967,zcrm_1920545000002464039,zcrm_1920545000002112001,Sent
zcrm_1920545000017507969,zcrm_1920545000002464039,zcrm_1920545000002119029,Opened
zcrm_1920545000017507971,zcrm_1920545000002464039,zcrm_1920545000002126001,Sent
zcrm_1920545000017507973,zcrm_1920545000002464039,zcrm_1920545000002127001,Sent
zcrm_1920545000017507977,zcrm_1920545000002464039,zcrm_1920545000002135001,Sent
zcrm_1920545000017507979,zcrm_1920545000002464039,zcrm_1920545000002135007,Sent
zcrm_1920545000017507981,zcrm_1920545000002464039,zcrm_1920545000002135013,Sent
zcrm_1920545000017507983,zcrm_1920545000002464039,zcrm_1920545000002135019,Opened
zcrm_1920545000017507985,zcrm_1920545000002464039,zcrm_1920545000002135025,Bounced
zcrm_1920545000017507987,zcrm_1920545000002464039,zcrm_1920545000002135037,Bounced
zcrm_1920545000017507989,zcrm_1920545000002464039,zcrm_1920545000002135043,Bounced
zcrm_1920545000017507991,zcrm_1920545000002464039,zcrm_1920545000002141027,Sent
zcrm_1920545000017507993,zcrm_1920545000002464039,zcrm_1920545000002141033,Opened
zcrm_1920545000017507995,zcrm_1920545000002464039,zcrm_1920545000002143001,Opened
zcrm_1920545000017507997,zcrm_1920545000002464039,zcrm_1920545000002145014,Sent
zcrm_1920545000017507999,zcrm_1920545000002464039,zcrm_1920545000002145061,Opened
zcrm_1920545000017508001,zcrm_1920545000002464039,zcrm_1920545000002145089,Sent
zcrm_1920545000017508005,zcrm_1920545000002464039,zcrm_1920545000002151027,Sent
zcrm_1920545000017508007,zcrm_1920545000002464039,zcrm_1920545000002155001,Sent
zcrm_1920545000017508009,zcrm_1920545000002464039,zcrm_1920545000002164026,Sent
zcrm_1920545000017508011,zcrm_1920545000002464039,zcrm_1920545000002171015,Sent
zcrm_1920545000017508013,zcrm_1920545000002464039,zcrm_1920545000002180001,Sent
zcrm_1920545000017508015,zcrm_1920545000002464039,zcrm_1920545000002184062,Sent
zcrm_1920545000017508017,zcrm_1920545000002464039,zcrm_1920545000002187001,Sent
zcrm_1920545000017508019,zcrm_1920545000002464039,zcrm_1920545000002189001,Sent
zcrm_1920545000017508021,zcrm_1920545000002464039,zcrm_1920545000002189007,Sent
zcrm_1920545000017508023,zcrm_1920545000002464039,zcrm_1920545000002189015,Sent
zcrm_1920545000017508025,zcrm_1920545000002464039,zcrm_1920545000002195001,Sent
zcrm_1920545000017508027,zcrm_1920545000002464039,zcrm_1920545000002209001,Sent
zcrm_1920545000017508029,zcrm_1920545000002464039,zcrm_1920545000002211001,Sent
zcrm_1920545000017508031,zcrm_1920545000002464039,zcrm_1920545000002219008,Sent
zcrm_1920545000017508033,zcrm_1920545000002464039,zcrm_1920545000002221001,Sent
zcrm_1920545000017508035,zcrm_1920545000002464039,zcrm_1920545000002224005,Sent
zcrm_1920545000017508037,zcrm_1920545000002464039,zcrm_1920545000002231001,Sent
zcrm_1920545000017508039,zcrm_1920545000002464039,zcrm_1920545000002234003,Sent
zcrm_1920545000017508041,zcrm_1920545000002464039,zcrm_1920545000002237001,Sent
zcrm_1920545000017508043,zcrm_1920545000002464039,zcrm_1920545000002238001,Opened
zcrm_1920545000017508045,zcrm_1920545000002464039,zcrm_1920545000002245001,Sent
zcrm_1920545000017508047,zcrm_1920545000002464039,zcrm_1920545000002251001,Opened
zcrm_1920545000017508051,zcrm_1920545000002464039,zcrm_1920545000002253125,Sent
zcrm_1920545000017508053,zcrm_1920545000002464039,zcrm_1920545000002254046,Bounced
zcrm_1920545000017508055,zcrm_1920545000002464039,zcrm_1920545000002254064,Sent
zcrm_1920545000017508057,zcrm_1920545000002464039,zcrm_1920545000002256009,Sent
zcrm_1920545000017508059,zcrm_1920545000002464039,zcrm_1920545000002257007,Bounced
zcrm_1920545000017508061,zcrm_1920545000002464039,zcrm_1920545000002257069,Opened
zcrm_1920545000017508063,zcrm_1920545000002464039,zcrm_1920545000002257145,Sent
zcrm_1920545000017508065,zcrm_1920545000002464039,zcrm_1920545000002259115,Opened
zcrm_1920545000017508069,zcrm_1920545000002464039,zcrm_1920545000002264001,Sent
zcrm_1920545000017508071,zcrm_1920545000002464039,zcrm_1920545000002264202,Sent
zcrm_1920545000017508073,zcrm_1920545000002464039,zcrm_1920545000002264216,Sent
zcrm_1920545000017508077,zcrm_1920545000002464039,zcrm_1920545000002264240,Opened
zcrm_1920545000017508079,zcrm_1920545000002464039,zcrm_1920545000002264252,Opened
zcrm_1920545000017508081,zcrm_1920545000002464039,zcrm_1920545000002264266,Sent
zcrm_1920545000017508083,zcrm_1920545000002464039,zcrm_1920545000002269001,Sent
zcrm_1920545000017508085,zcrm_1920545000002464039,zcrm_1920545000002269070,Opened
zcrm_1920545000017508087,zcrm_1920545000002464039,zcrm_1920545000002271004,Sent
zcrm_1920545000017508091,zcrm_1920545000002464039,zcrm_1920545000002288001,Sent
zcrm_1920545000017508093,zcrm_1920545000002464039,zcrm_1920545000002288013,Bounced
zcrm_1920545000017508095,zcrm_1920545000002464039,zcrm_1920545000002288019,Sent
zcrm_1920545000017508097,zcrm_1920545000002464039,zcrm_1920545000002292009,Opened
zcrm_1920545000017508099,zcrm_1920545000002464039,zcrm_1920545000002294001,Bounced
zcrm_1920545000017508101,zcrm_1920545000002464039,zcrm_1920545000002296001,Sent
zcrm_1920545000017508103,zcrm_1920545000002464039,zcrm_1920545000002298003,Sent
zcrm_1920545000017508105,zcrm_1920545000002464039,zcrm_1920545000002303001,Sent
zcrm_1920545000017508107,zcrm_1920545000002464039,zcrm_1920545000002321028,Sent
zcrm_1920545000017508109,zcrm_1920545000002464039,zcrm_1920545000002321051,Sent
zcrm_1920545000017508111,zcrm_1920545000002464039,zcrm_1920545000002331001,Bounced
zcrm_1920545000017508113,zcrm_1920545000002464039,zcrm_1920545000002331009,Sent
zcrm_1920545000017508115,zcrm_1920545000002464039,zcrm_1920545000002331021,Opened
zcrm_1920545000017508117,zcrm_1920545000002464039,zcrm_1920545000002331037,Sent
zcrm_1920545000017508119,zcrm_1920545000002464039,zcrm_1920545000002332009,Sent
zcrm_1920545000017508121,zcrm_1920545000002464039,zcrm_1920545000002333011,Sent
zcrm_1920545000017508123,zcrm_1920545000002464039,zcrm_1920545000002333017,Opened
zcrm_1920545000017508125,zcrm_1920545000002464039,zcrm_1920545000002333023,Sent
zcrm_1920545000017508127,zcrm_1920545000002464039,zcrm_1920545000002333037,Sent
zcrm_1920545000017508129,zcrm_1920545000002464039,zcrm_1920545000002333091,Opened
zcrm_1920545000017508131,zcrm_1920545000002464039,zcrm_1920545000002338095,Sent
zcrm_1920545000017508133,zcrm_1920545000002464039,zcrm_1920545000002338098,Sent
zcrm_1920545000017508135,zcrm_1920545000002464039,zcrm_1920545000002338099,Sent
zcrm_1920545000017508139,zcrm_1920545000002464039,zcrm_1920545000002338118,Sent
zcrm_1920545000017508141,zcrm_1920545000002464039,zcrm_1920545000002338120,Sent
zcrm_1920545000017508143,zcrm_1920545000002464039,zcrm_1920545000002338122,Sent
zcrm_1920545000017508145,zcrm_1920545000002464039,zcrm_1920545000002338124,Sent
zcrm_1920545000017508147,zcrm_1920545000002464039,zcrm_1920545000002338130,Bounced
zcrm_1920545000017508149,zcrm_1920545000002464039,zcrm_1920545000002338137,Sent
zcrm_1920545000017508151,zcrm_1920545000002464039,zcrm_1920545000002338138,Sent
zcrm_1920545000017508153,zcrm_1920545000002464039,zcrm_1920545000002338142,Sent
zcrm_1920545000017508155,zcrm_1920545000002464039,zcrm_1920545000002339001,Opened
zcrm_1920545000017508159,zcrm_1920545000002464039,zcrm_1920545000002345001,Opened
zcrm_1920545000017508161,zcrm_1920545000002464039,zcrm_1920545000002346001,Bounced
zcrm_1920545000017508163,zcrm_1920545000002464039,zcrm_1920545000002348111,Sent
zcrm_1920545000017508165,zcrm_1920545000002464039,zcrm_1920545000002356001,Sent
zcrm_1920545000017508167,zcrm_1920545000002464039,zcrm_1920545000002360071,Sent
zcrm_1920545000017508169,zcrm_1920545000002464039,zcrm_1920545000002360073,Sent
zcrm_1920545000017508171,zcrm_1920545000002464039,zcrm_1920545000002360075,Opened
zcrm_1920545000017508173,zcrm_1920545000002464039,zcrm_1920545000002360082,Sent
zcrm_1920545000017508175,zcrm_1920545000002464039,zcrm_1920545000002360090,Sent
zcrm_1920545000017508177,zcrm_1920545000002464039,zcrm_1920545000002360093,Sent
zcrm_1920545000017508179,zcrm_1920545000002464039,zcrm_1920545000002360095,Sent
zcrm_1920545000017508181,zcrm_1920545000002464039,zcrm_1920545000002360098,Sent
zcrm_1920545000017508183,zcrm_1920545000002464039,zcrm_1920545000002360100,Opened
zcrm_1920545000017508185,zcrm_1920545000002464039,zcrm_1920545000002360101,Sent
zcrm_1920545000017508187,zcrm_1920545000002464039,zcrm_1920545000002360107,Sent
zcrm_1920545000017508189,zcrm_1920545000002464039,zcrm_1920545000002360108,Sent
zcrm_1920545000017508191,zcrm_1920545000002464039,zcrm_1920545000002360115,Sent
zcrm_1920545000017508193,zcrm_1920545000002464039,zcrm_1920545000002360125,Sent
zcrm_1920545000017508195,zcrm_1920545000002464039,zcrm_1920545000002360128,Sent
zcrm_1920545000017508197,zcrm_1920545000002464039,zcrm_1920545000002363001,Sent
zcrm_1920545000017508199,zcrm_1920545000002464039,zcrm_1920545000002363047,Sent
zcrm_1920545000017508201,zcrm_1920545000002464039,zcrm_1920545000002364001,Opened
zcrm_1920545000017508203,zcrm_1920545000002464039,zcrm_1920545000002364009,Sent
zcrm_1920545000017508205,zcrm_1920545000002464039,zcrm_1920545000002365001,Opened
zcrm_1920545000017508207,zcrm_1920545000002464039,zcrm_1920545000002365025,Sent
zcrm_1920545000017508209,zcrm_1920545000002464039,zcrm_1920545000002366001,Sent
zcrm_1920545000017508211,zcrm_1920545000002464039,zcrm_1920545000002367001,Sent
zcrm_1920545000017508213,zcrm_1920545000002464039,zcrm_1920545000002373178,Sent
zcrm_1920545000017508217,zcrm_1920545000002464039,zcrm_1920545000002385027,Sent
zcrm_1920545000017508219,zcrm_1920545000002464039,zcrm_1920545000002385033,Sent
zcrm_1920545000017508221,zcrm_1920545000002464039,zcrm_1920545000002389001,Sent
zcrm_1920545000017508223,zcrm_1920545000002464039,zcrm_1920545000002392001,Sent
zcrm_1920545000017508227,zcrm_1920545000002464039,zcrm_1920545000002397031,Sent
zcrm_1920545000017508229,zcrm_1920545000002464039,zcrm_1920545000002397045,Sent
zcrm_1920545000017508231,zcrm_1920545000002464039,zcrm_1920545000002397051,Opened
zcrm_1920545000017508233,zcrm_1920545000002464039,zcrm_1920545000002405057,Sent
zcrm_1920545000017508235,zcrm_1920545000002464039,zcrm_1920545000002407063,Sent
zcrm_1920545000017508237,zcrm_1920545000002464039,zcrm_1920545000002408185,Sent
zcrm_1920545000017508239,zcrm_1920545000002464039,zcrm_1920545000002409086,Sent
zcrm_1920545000017508241,zcrm_1920545000002464039,zcrm_1920545000002423076,Sent
zcrm_1920545000017508243,zcrm_1920545000002464039,zcrm_1920545000002423084,Sent
zcrm_1920545000017508245,zcrm_1920545000002464039,zcrm_1920545000002423087,Sent
zcrm_1920545000017508247,zcrm_1920545000002464039,zcrm_1920545000002423088,Sent
zcrm_1920545000017508249,zcrm_1920545000002464039,zcrm_1920545000002423091,Opened
zcrm_1920545000017508251,zcrm_1920545000002464039,zcrm_1920545000002425163,Sent
zcrm_1920545000017508253,zcrm_1920545000002464039,zcrm_1920545000002425168,Bounced
zcrm_1920545000017508255,zcrm_1920545000002464039,zcrm_1920545000002425175,Sent
zcrm_1920545000017508257,zcrm_1920545000002464039,zcrm_1920545000002425176,Sent
zcrm_1920545000017508259,zcrm_1920545000002464039,zcrm_1920545000002425186,Sent
zcrm_1920545000017508261,zcrm_1920545000002464039,zcrm_1920545000002425187,Bounced
zcrm_1920545000017508263,zcrm_1920545000002464039,zcrm_1920545000002425193,Sent
zcrm_1920545000017508265,zcrm_1920545000002464039,zcrm_1920545000002425201,Sent
zcrm_1920545000017508267,zcrm_1920545000002464039,zcrm_1920545000002425205,Sent
zcrm_1920545000017508269,zcrm_1920545000002464039,zcrm_1920545000002425212,Sent
zcrm_1920545000017508271,zcrm_1920545000002464039,zcrm_1920545000002425213,Sent
zcrm_1920545000017508273,zcrm_1920545000002464039,zcrm_1920545000002425217,Opened
zcrm_1920545000017508275,zcrm_1920545000002464039,zcrm_1920545000002425222,Sent
zcrm_1920545000017508277,zcrm_1920545000002464039,zcrm_1920545000002425229,Sent
zcrm_1920545000017508279,zcrm_1920545000002464039,zcrm_1920545000002425235,Sent
zcrm_1920545000017508281,zcrm_1920545000002464039,zcrm_1920545000002425236,Sent
zcrm_1920545000017508283,zcrm_1920545000002464039,zcrm_1920545000002425246,Sent
zcrm_1920545000017508285,zcrm_1920545000002464039,zcrm_1920545000002425248,Opened
zcrm_1920545000017508287,zcrm_1920545000002464039,zcrm_1920545000002425254,Sent
zcrm_1920545000017508289,zcrm_1920545000002464039,zcrm_1920545000002425259,Opened
zcrm_1920545000017508291,zcrm_1920545000002464039,zcrm_1920545000002425262,Sent
zcrm_1920545000017508293,zcrm_1920545000002464039,zcrm_1920545000002425267,Sent
zcrm_1920545000017508295,zcrm_1920545000002464039,zcrm_1920545000002425272,Bounced
zcrm_1920545000017508297,zcrm_1920545000002464039,zcrm_1920545000002425277,Sent
zcrm_1920545000017508299,zcrm_1920545000002464039,zcrm_1920545000002425278,Sent
zcrm_1920545000017508301,zcrm_1920545000002464039,zcrm_1920545000002425283,Sent
zcrm_1920545000017508303,zcrm_1920545000002464039,zcrm_1920545000002425284,Sent
zcrm_1920545000017508305,zcrm_1920545000002464039,zcrm_1920545000002425287,Sent
zcrm_1920545000017508307,zcrm_1920545000002464039,zcrm_1920545000002425291,Sent
zcrm_1920545000017508309,zcrm_1920545000002464039,zcrm_1920545000002425292,Sent
zcrm_1920545000017508311,zcrm_1920545000002464039,zcrm_1920545000002425293,Bounced
zcrm_1920545000017508313,zcrm_1920545000002464039,zcrm_1920545000002425296,Sent
zcrm_1920545000017508315,zcrm_1920545000002464039,zcrm_1920545000002425302,Sent
zcrm_1920545000017508317,zcrm_1920545000002464039,zcrm_1920545000002425309,Sent
zcrm_1920545000017508319,zcrm_1920545000002464039,zcrm_1920545000002425322,Sent
zcrm_1920545000017508321,zcrm_1920545000002464039,zcrm_1920545000002425328,Sent
zcrm_1920545000017508323,zcrm_1920545000002464039,zcrm_1920545000002425332,Sent
