,Year,Month,Client,Region,Category,Net,Industry Fin
2154,2021,March,Hope Healthcare,West 2,Enterprise,632.0,Others_Others Corporate
2155,2021,March,VC Fitness,West 1,Fitness/Sports,2232.0,Fitness
2156,2021,March,Fitness Arena,West 1,Fitness/Sports,168750.0,Fitness
2157,2021,March,Fitness Arena,West 1,Fitness/Sports,6250.0,Fitness
2158,2021,March,Fitness Arena,West 1,Fitness/Sports,3571.0,Fitness
2159,2021,March,Sparsh Technology,South,Enterprise,222321.0,Others_Others Corporate
2160,2021,March,Sparsh Technology,South,Enterprise,893.0,Others_Others Corporate
2161,2021,March,Sparsh Technology,South,Enterprise,222321.0,Others_Others Corporate
2162,2021,March,Sparsh Technology,South,Enterprise,893.0,Others_Others Corporate
2163,2021,March,Monarch Momentum,South,Fitness/Sports,8000.0,Fitness
2164,2021,March,Monarch Momentum,South,Fitness/Sports,0.0,Fitness
2165,2021,March,Monarch Momentum,South,Fitness/Sports,6000.0,Fitness
2166,2021,March,Avinash Pandey,Amazon,Others,1160.0,Others_Individual
2167,2021,March,DEVYOG IMPEX PRIVATE LIMITED,North,Enterprise,246429.0,Others_Others Corporate
2168,2021,March,DEVYOG IMPEX PRIVATE LIMITED,North,Enterprise,857.0,Others_Others Corporate
2169,2021,March,Snap Fitness,South,Fitness/Sports,2857.0,Fitness
2170,2021,March,Snap Fitness,South,Fitness/Sports,1525.0,Fitness
2171,2021,March,Alby Alexander,Amazon,Others,17839.0,Others_etc
2172,2021,March,Hype Gym,Amazon,Others,17839.0,Others_Individual
2173,2021,March,AVADH CLUBS LIMITED,West 2,Health Center,10286.0,Others_Aesthetic
2174,2021,March,AVADH CLUBS LIMITED,West 2,Health Center,10286.0,Others_Aesthetic
2175,2021,March,Ravi Gosain,Amazon,Others,1160.0,Others_etc
2176,2021,March,Sparsh Technology,South,Enterprise,4732.0,Others_Others Corporate
2177,2021,March,VIVID Fitness,West 1,Fitness/Sports,2232.0,Fitness
2178,2021,March,Dwidal Hospital,West 1,Hospitals,4464.0,Hospital
2179,2021,March,Ravel Fitness,North,Fitness/Sports,3571.0,Fitness
2180,2021,March,Ravel Fitness,North,Fitness/Sports,3390.0,Fitness
2181,2021,March,Balkrushna Attrawala,Amazon,Others,1160.0,Others_etc
2182,2021,March,ATHLETICA FITNESS LLP,West 2,Fitness/Sports,4464.0,Fitness
2183,2021,March,Chandra Shekhar Meghwal,East,Fitness/Sports,178571.0,Fitness
2184,2021,March,Chandra Shekhar Meghwal,East,Fitness/Sports,7143.0,Fitness
2185,2021,March,Chandra Shekhar Meghwal,East,Fitness/Sports,804.0,Fitness
2186,2021,March,Absolute Fitness Club,West 1,Fitness/Sports,178554.0,Fitness
2187,2021,March,Absolute Fitness Club,West 1,Fitness/Sports,14.0,Fitness
2188,2021,March,Absolute Fitness Club,West 1,Enterprise,4.0,Others_Others Corporate
2189,2021,March,Sparsh Technology,South,Enterprise,142857.0,Others_Others Corporate
2190,2021,March,Sparsh Technology,South,Enterprise,4464.0,Others_Others Corporate
2191,2021,March,Sparsh Technology,South,Enterprise,4464.0,Others_Others Corporate
2192,2021,March,Sparsh Technology,South,Enterprise,1786.0,Others_Others Corporate
2193,2021,March,SPG,North,Government,1133929.0,Public Association
2194,2021,March,SPG,North,Government,4464.0,Public Association
2195,2021,March,SPG,North,Government,4464.0,Public Association
2196,2021,March,"The Senior Director, Sports Authority Of India",South,Government,574200.0,Public Association
2197,2021,March,"The Senior Director, Sports Authority Of India",South,Government,0.0,Public Association
2198,2021,March,"The Senior Director, Sports Authority Of India",South,Government,0.0,Public Association
2199,2021,March,"The Senior Director, Sports Authority Of India",South,Government,0.0,Public Association
2200,2021,March,"The Senior Director, Sports Authority Of India",South,Government,5500.0,Public Association
2201,2021,March,Squire HWFS,South,Fitness/Sports,1156260.0,Fitness
2202,2021,March,Squire HWFS,South,Fitness/Sports,4200.0,Fitness
2203,2021,March,Squire HWFS,South,Fitness/Sports,13650.0,Fitness
2204,2021,March,Squire HWFS,South,Fitness/Sports,0.0,Fitness
2205,2021,March,Squire HWFS,South,Fitness/Sports,6000.0,Fitness
2206,2021,March,Priya Ahuja,Amazon,Others,17839.0,Others_etc
2207,2021,March,Meenakshi Sharma,Amazon,Others,17839.0,Others_Individual
2208,2021,March,Rajesh Sajwan,North,Others,16518.0,Private Enterprise
2209,2021,March,Sparsh Technology,South,Enterprise,214286.0,Others_Others Corporate
2210,2021,March,Sparsh Technology,South,Enterprise,8929.0,Others_Others Corporate
2211,2021,March,Sreyas Holistic Remedies Pvt. Ltd.,South,Corporate,330357.0,Others_Others Corporate
2212,2021,March,Sreyas Holistic Remedies Pvt. Ltd.,South,Corporate,0.0,Others_Others Corporate
2213,2021,March,Ahmedabad Endovascular Foundation,West 2,Hospitals,892400.0,Hospital
2214,2021,March,Ahmedabad Endovascular Foundation,West 2,Hospitals,450.0,Hospital
2215,2021,March,URTRONICS INDIA,North,Others,0.0,Others_Individual
2216,2021,March,Fitmap Private Limited,South,Fitness/Sports,2500.0,Fitness
2217,2021,March,Fitmap Private Limited,South,Fitness/Sports,4500.0,Fitness
2218,2021,March,Alps Hopsital Ltd,North,Hospitals,5000.0,Hospital
2219,2021,March,Balin Gyms Pvt. Ltd.,North,Fitness/Sports,0.0,Fitness
2220,2021,March,Balaji Fitness Health Club Pvt. Ltd.,North,Fitness/Sports,0.0,Fitness
2221,2021,March,Balin Gyms Pvt. Ltd.,North,Fitness/Sports,10000.0,Fitness
2222,2021,March,Jupiter Lifeline Hospitals Ltd.,West 1,Hospitals,16949.0,Hospital
2223,2021,March,GLOBAL SURGICALS,South,Enterprise,450450.0,Others_Others Corporate
2224,2021,March,GLOBAL SURGICALS,South,Enterprise,600.0,Others_Others Corporate
2225,2021,March,RS Wellness 3,North,Fitness/Sports,189000.0,Fitness
2226,2021,March,RS Wellness 3,North,Fitness/Sports,280.0,Fitness
2227,2021,March,RS Wellness 3,North,Fitness/Sports,80.0,Fitness
2228,2021,March,URTRONICS INDIA,North,Enterprise,642857.0,Others_Others Corporate
2229,2021,March,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2230,2021,March,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2231,2021,March,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2232,2021,March,Vikas Koundal,Amazon,Others,1160.0,Others_etc
2233,2021,March,Suraj,Amazon,Others,1160.0,Others_etc
2234,2021,March,Lithop Pharma,South,Pharmacy,180893.0,Private Enterprise
2235,2021,March,Lithop Pharma,South,Pharmacy,0.0,Private Enterprise
2236,2021,March,Lithop Pharma,South,Pharmacy,0.0,Private Enterprise
2237,2021,March,Lithop Pharma,South,Pharmacy,0.0,Private Enterprise
2238,2021,April,Shahrukh Khan,West 1,Others,176786.0,Others_Individual
2239,2021,April,Shahrukh Khan,West 1,Others,1075.0,Others_Individual
2240,2021,April,Shahrukh Khan,West 1,Others,714.0,Others_Individual
2241,2021,April,JUPITER LIFELINE HOSPITALS LIMITED,West 1,Hospitals,50847.0,Hospital
2242,2021,April,Rotary club of Rajkot midtown charitable trust,West 2,Corporate,148500.0,Private Enterprise
2243,2021,April,Rotary club of Rajkot midtown charitable trust,West 2,Corporate,800.0,Private Enterprise
2244,2021,April,Rotary club of Rajkot midtown charitable trust,West 2,Corporate,2520.0,Private Enterprise
2245,2021,April,DEEPIKA PRAKASH PADUKONE,West 1,Others,176786.0,Others_Individual
2246,2021,April,DEEPIKA PRAKASH PADUKONE,West 1,Others,1075.0,Others_Individual
2247,2021,April,DEEPIKA PRAKASH PADUKONE,West 1,Others,714.0,Others_Individual
2248,2021,April,DEEPIKA PRAKASH PADUKONE,West 1,Others,17857.0,Others_Individual
2249,2021,April,DEEPIKA PRAKASH PADUKONE,West 1,Others,0.0,Others_Individual
2250,2021,April,Universal Fitness Training Academy,East,Fitness/Sports,16607.0,Fitness
2251,2021,April,GIRI Brothers,South,Enterprise,682500.0,Others_Others Corporate
2252,2021,April,GIRI Brothers,South,Enterprise,0.0,Others_Others Corporate
2253,2021,April,GIRI Brothers,South,Enterprise,0.0,Others_Others Corporate
2254,2021,April,Club Athletix,East,Corporate,321429.0,Others_Aesthetic
2255,2021,April,Club Athletix,East,Corporate,0.0,Others_Aesthetic
2256,2021,April,Club Athletix,East,Corporate,0.0,Others_Aesthetic
2257,2021,April,Faculty High School,East,Others,16607.0,Academic
2258,2021,April,Shree asthvinayak enterprise,West 2,Enterprise,321057.0,Others_Others Corporate
2259,2021,April,Shree asthvinayak enterprise,West 2,Enterprise,360.0,Others_Others Corporate
2260,2021,April,M/S CLASSIC FITNESS ACADEMY (LUCKNOW),North,Fitness/Sports,267857.0,Fitness
2261,2021,April,M/S CLASSIC FITNESS ACADEMY (LUCKNOW),North,Fitness/Sports,0.0,Fitness
2262,2021,April,A.SREEKANTH,Amazon,Others,1160.0,Others_Others Corporate
2263,2021,April,JYOTI,Amazon,Others,8920.0,Others_Individual
2264,2021,April,GAMMA ROTORS PVT LTD,Amazon,Others,17723.0,Others_Others Corporate
2265,2021,April,Avish Aviation Equipment Private Limited,Amazon,Others,17723.0,Others_Others Corporate
2266,2021,April,KAUCHUKANTRE CORPORATE TRAINER PRIVATE LIMITED,Amazon,Others,0.0,Others_Others Corporate
2267,2021,April,Md Salam Pasha,Amazon,Others,1160.0,Others_Individual
2268,2021,April,Adhiraj Katkar,Amazon,Others,17839.0,Others_Individual
2269,2021,April,READY MIX TECHNOLOGIES,North,Enterprise,325893.0,Others_Others Corporate
2270,2021,April,READY MIX TECHNOLOGIES,North,Enterprise,0.0,Others_Others Corporate
2271,2021,April,SHRADDHA HEALTH AND FITNESS PRIVATE LIMITED,East,Fitness/Sports,17856.0,Fitness
2272,2021,April,SHRADDHA HEALTH AND FITNESS PRIVATE LIMITED,East,Fitness/Sports,3388.0,Fitness
2273,2021,April,Friends Club Ltd,North,Fitness/Sports,16949.0,Fitness
2274,2021,April,SHRADDHA HEALTH AND FITNESS PRIVATE LIMITED,East,Fitness/Sports,35000.0,Fitness
2275,2021,April,PHYSIO ACTIVE PRIVATE LIMITED,North,Health Center,4000.0,Others_Aesthetic
2276,2021,April,Shrajay Thakur,Amazon,Others,17839.0,Others_etc
2277,2021,April,K Sreejan,Amazon,Others,17839.0,Others_etc
2278,2021,April,Crosslay Remedies Limited,North,Hospitals,1150000.0,Hospital
2279,2021,April,Crosslay Remedies Limited,North,Hospitals,42000.0,Hospital
2280,2021,April,Crosslay Remedies Limited,North,Hospitals,5600.0,Hospital
2281,2021,April,Crosslay Remedies Limited,North,Hospitals,0.0,Hospital
2282,2021,April,Navya Jathavedan,Amazon,Others,17839.0,Others_etc
2283,2021,April,Rajan Srivastava,Amazon,Others,0.0,Others_etc
2284,2021,April,Deepinder Goyal,Amazon,Others,17839.0,Others_etc
2285,2021,April,SAFA Furniture,Amazon,Others,17723.0,Others_Individual
2286,2021,May,TRINITY HEALTH TECHNOLOGIES PRIVATE LIMITED,West 1,Enterprise,420063.0,Others_Others Corporate
2287,2021,May,TRINITY HEALTH TECHNOLOGIES PRIVATE LIMITED,West 1,Enterprise,254.0,Others_Others Corporate
2288,2021,May,ZYDUS HOSPITALS AND HEALTHCARE RESEARCH PRIVATE LIMITED,West 2,Hospitals,701750.0,Hospital
2289,2021,May,ZYDUS HOSPITALS AND HEALTHCARE RESEARCH PRIVATE LIMITED,West 2,Hospitals,2660.0,Hospital
2290,2021,May,ZYDUS HOSPITALS AND HEALTHCARE RESEARCH PRIVATE LIMITED,West 2,Hospitals,1000.0,Hospital
2291,2021,May,Eva Rayees Bhat,Amazon,Others,17839.0,Others_etc
2292,2021,May,Vithhal Lakhekar,Amazon,Others,1160.0,Others_Individual
2293,2021,May,Hope Healthcare,West 2,Enterprise,641920.0,Others_Others Corporate
2294,2021,May,Hope Healthcare,West 2,Enterprise,900.0,Others_Others Corporate
2295,2021,May,Hope Healthcare,West 2,Enterprise,35854.0,Others_Others Corporate
2296,2021,May,Karan Hari,Amazon,Others,17839.0,Others_etc
2297,2021,May,Supriya Kurlekar,Amazon,Others,17839.0,Others_etc
2298,2021,May,Ved,Amazon,Others,17839.0,Others_etc
2299,2021,May,Rajesh Padode,Amazon,Others,17839.0,Others_etc
2300,2021,June,MAX HEALTHCARE INSTITUTE LTD,North,Others,11900.0,Others_Others Corporate
2301,2021,June,Ishan Sanghi,Amazon,Others,17839.0,Others_etc
2302,2021,June,Jaiveer singh,Amazon,Others,1160.0,Others_Individual
2303,2021,June,INSTITUTE OF LIVER AND BILIARY SCIENCES,North,Government,1290000.0,Public Association
2304,2021,June,INSTITUTE OF LIVER AND BILIARY SCIENCES,North,Government,0.0,Public Association
2305,2021,June,INSTITUTE OF LIVER AND BILIARY SCIENCES,North,Government,0.0,Public Association
2306,2021,June,INSTITUTE OF LIVER AND BILIARY SCIENCES,North,Government,0.0,Public Association
2307,2021,June,INSTITUTE OF LIVER AND BILIARY SCIENCES,North,Government,0.0,Public Association
2308,2021,June,Manoj jaiswal,Amazon,Others,1160.0,Others_Individual
2309,2021,June,Bigapple lifestyle Pvt Ltd,Amazon,Others,0.0,Others_Others Corporate
2310,2021,June,Khushi Mahajan ,Amazon,Others,1160.0,Others_Individual
2311,2021,June,BLIVUS MEDTECH,West 2,Enterprise,149850.0,Others_Others Corporate
2312,2021,June,BLIVUS MEDTECH,West 2,Enterprise,1148.0,Others_Others Corporate
2313,2021,June,BLIVUS MEDTECH,West 2,Enterprise,800.0,Others_Others Corporate
2314,2021,June,The Space,West 1,Fitness/Sports,177589.0,Fitness
2315,2021,June,The Space,West 1,Fitness/Sports,107.0,Fitness
2316,2021,June,The Space,West 1,Fitness/Sports,875.0,Fitness
2317,2021,June,Transformers,West 1,Fitness/Sports,12946.0,Fitness
2318,2021,June,Bhanu Challa,Amazon,Others,17839.0,Others_etc
2319,2021,June,Ujjwal Sachdeva,Amazon,Others,17839.0,Others_etc
2320,2021,June,Riku Sayuj,Amazon,Others,17839.0,Others_etc
2321,2021,June,Copperleaf Infra,Amazon,Others,17723.0,Others_Individual
2322,2021,June,Dr. Ahilya Barure,Amazon,Others,1160.0,Clinic
2323,2021,June,Vaishnavi Wellness,North,Fitness/Sports,189321.0,Fitness
2324,2021,June,Vaishnavi Wellness,North,Fitness/Sports,0.0,Fitness
2325,2021,June,Vaishnavi Wellness,North,Fitness/Sports,0.0,Fitness
2326,2021,June,Sparsh Technology,South,Enterprise,330357.0,Others_Others Corporate
2327,2021,June,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2328,2021,June,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2329,2021,June,Diet Dr Clinic powered by Harpreet Pasricha,West 1,Health Center,148661.0,Others_Aesthetic
2330,2021,June,Diet Dr Clinic powered by Harpreet Pasricha,West 1,Health Center,625.0,Others_Aesthetic
2331,2021,June,Diet Dr Clinic powered by Harpreet Pasricha,West 1,Health Center,2500.0,Others_Aesthetic
2332,2021,June,Samrat Endocrine Lab,West 1,Health Center,488813.0,Others_Aesthetic
2333,2021,June,Samrat Endocrine Lab,West 1,Health Center,2259.0,Others_Aesthetic
2334,2021,June,Charu Gupta,Amazon,Others,17839.0,Others_etc
2335,2021,June,Naresh Kumar Panjiyar,Amazon,Others,1160.0,Others_Individual
2336,2021,June,Dr. Purvi M. Parikh,West 2,Diet,157140.0,Clinic
2337,2021,June,Dr. Purvi M. Parikh,West 2,Diet,2800.0,Clinic
2338,2021,June,Dr. Purvi M. Parikh,West 2,Diet,800.0,Clinic
2339,2021,June,Utkarsh saxena,Amazon,Others,1160.0,Others_etc
2340,2021,July,BLIVUS MEDTECH,West 2,Others,147195.0,Others_Individual
2341,2021,July,BLIVUS MEDTECH,West 2,Others,800.0,Others_Individual
2342,2021,July,BLIVUS MEDTECH,West 2,Others,2800.0,Others_Individual
2343,2021,July,BLIVUS MEDTECH,West 2,Others,1000.0,Others_Individual
2344,2021,July,RAJU POOBATHY MEDICARE PRIVATE LIMITED,South,Hospitals,119643.0,Hospital
2345,2021,July,RAJU POOBATHY MEDICARE PRIVATE LIMITED,South,Hospitals,0.0,Hospital
2346,2021,July,RAJU POOBATHY MEDICARE PRIVATE LIMITED,South,Hospitals,0.0,Hospital
2347,2021,July,Siddharth Verma,North,Others,16518.0,Others_Individual
2348,2021,July,K. Santosh Reddy,Amazon,Others,17839.0,Others_Individual
2349,2021,July,Shivakala Dambal,Amazon,Others,1160.0,Others_etc
2350,2021,July,BLIVUS MEDTECH,West 2,Enterprise,409500.0,Others_Others Corporate
2351,2021,July,BLIVUS MEDTECH,West 2,Enterprise,1169.0,Others_Others Corporate
2352,2021,July,Onyx Enterprise,West 2,Enterprise,320505.0,Others_Others Corporate
2353,2021,July,Onyx Enterprise,West 2,Enterprise,900.0,Others_Others Corporate
2354,2021,July,"Superintendent Of Police, Ratnagiri",West 1,Military/Police,295000.0,Public Association
2355,2021,July,"Superintendent Of Police, Ratnagiri",West 1,Military/Police,1780.0,Public Association
2356,2021,July,"Superintendent Of Police, Ratnagiri",West 1,Military/Police,140000.0,Public Association
2357,2021,July,J S Fitness Club,West 1,Fitness/Sports,188839.0,Fitness
2358,2021,July,J S Fitness Club,West 1,Fitness/Sports,929.0,Fitness
2359,2021,July,J S Fitness Club,West 1,Fitness/Sports,6663.0,Fitness
2360,2021,July,URTRONICS INDIA,North,Enterprise,642969.0,Others_Others Corporate
2361,2021,July,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2362,2021,July,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2363,2021,July,URTRONICS INDIA,North,Enterprise,0.0,Others_Others Corporate
2364,2021,July,Sparsh Technology,South,Enterprise,151786.0,Others_Others Corporate
2365,2021,July,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2366,2021,July,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2367,2021,July,Sparsh Technology,South,Enterprise,0.0,Others_Others Corporate
2368,2021,July,INTELLISERV TECHNOLOGIES PRIVATE LIMITED,Amazon,Others,17723.0,Others_Others Corporate
2369,2021,July,Guruprasad H M,Amazon,Others,1160.0,Others_etc
2370,2021,July,Jai Bhagwat,Amazon,Others,8920.0,Others_etc
2371,2021,July,Rananjay Singh,Amazon,Others,1160.0,Others_Individual
2372,2021,July,Multitech Engineering Enterprises,South,Enterprise,334821.0,Others_Others Corporate
2373,2021,July,Multitech Engineering Enterprises,South,Enterprise,0.0,Others_Others Corporate
2374,2021,July,Bangladesh Diabetes Care,East,Enterprise,86161.0,Others_Others Corporate
2375,2021,July,Tara communication,South,Others,16946.0,Others_etc
2376,2021,July,Sakthivel A,Amazon,Others,1160.0,Others_Individual
2377,2021,July,Reena Dmello,Amazon,Others,1160.0,Others_etc
2378,2021,July,Pallavi Sinha,Amazon,Others,1160.0,Others_etc
2379,2021,July,Mukesh Kumar Sharma,Amazon,Others,1160.0,Others_Individual
2380,2021,July,Surendar Kumar Mittal,Amazon,Others,1160.0,Others_Individual
2381,2021,July,Anwar Shakeel,Amazon,Others,1160.0,Others_Individual
2382,2021,July,J.P. Steel Ltd,East,Corporate,389298.0,Others_Others Corporate
2383,2021,July,J.P. Steel Ltd,East,Corporate,0.0,Others_Others Corporate
2384,2021,July,J.P. Steel Ltd,East,Corporate,0.0,Others_Others Corporate
2385,2021,July,Karthik Hariharan,Amazon,Others,1160.0,Others_Individual
2386,2021,July,Component Fitness Pvt Ltd,North,Fitness/Sports,189450.0,Fitness
2387,2021,July,Component Fitness Pvt Ltd,North,Fitness/Sports,0.0,Fitness
2388,2021,July,Component Fitness Pvt Ltd,North,Fitness/Sports,0.0,Fitness
2389,2021,July,PASHUPATI PRINTS PVT. LTD .,West 2,Enterprise,347277.0,Others_Others Corporate
2390,2021,July,PASHUPATI PRINTS PVT. LTD .,West 2,Enterprise,948.0,Others_Others Corporate
